 ,Area,Mean,Min,Max,Length,file
1,0.090,68.263,31.985,116.597,0.688,348b0483-8bcb-4316-b947-2eeccb24b581.tif
2,0.685,77.383,34.098,250.902,5.961,348b0483-8bcb-4316-b947-2eeccb24b581.tif
3,0.297,86.111,34.367,208.884,2.610,348b0483-8bcb-4316-b947-2eeccb24b581.tif
4,0.052,122.643,85.089,181.140,0.351,348b0483-8bcb-4316-b947-2eeccb24b581.tif
5,0.078,83.083,42.228,146.071,0.634,348b0483-8bcb-4316-b947-2eeccb24b581.tif
6,0.065,78.379,63.414,100.843,0.475,348b0483-8bcb-4316-b947-2eeccb24b581.tif
7,0.065,142.405,108.542,175.390,0.519,348b0483-8bcb-4316-b947-2eeccb24b581.tif
8,0.607,80.174,29.519,207.960,5.340,348b0483-8bcb-4316-b947-2eeccb24b581.tif
9,0.103,214.450,96.931,246.871,0.810,348b0483-8bcb-4316-b947-2eeccb24b581.tif
10,0.142,113.141,80.139,150.269,1.243,348b0483-8bcb-4316-b947-2eeccb24b581.tif
11,0.271,67.204,48.237,134.203,2.367,348b0483-8bcb-4316-b947-2eeccb24b581.tif
12,0.052,88.265,48.119,123.753,0.343,348b0483-8bcb-4316-b947-2eeccb24b581.tif
13,0.310,64.230,29.672,173.753,2.638,348b0483-8bcb-4316-b947-2eeccb24b581.tif
14,0.078,89.817,44.486,160.696,0.609,348b0483-8bcb-4316-b947-2eeccb24b581.tif
15,0.052,76.070,33.251,121.546,0.361,348b0483-8bcb-4316-b947-2eeccb24b581.tif
16,0.026,166.840,123.271,210.410,0.210,348b0483-8bcb-4316-b947-2eeccb24b581.tif
17,0.039,119.741,66.809,177.744,0.269,348b0483-8bcb-4316-b947-2eeccb24b581.tif
18,0.452,67.203,28.751,111.849,3.878,348b0483-8bcb-4316-b947-2eeccb24b581.tif
19,0.052,80.903,46.940,100.300,0.352,348b0483-8bcb-4316-b947-2eeccb24b581.tif
20,0.039,92.203,64.203,124.544,0.285,348b0483-8bcb-4316-b947-2eeccb24b581.tif
21,0.039,174.487,101.040,236.116,0.241,348b0483-8bcb-4316-b947-2eeccb24b581.tif
22,0.543,127.441,49.814,252.908,4.702,348b0483-8bcb-4316-b947-2eeccb24b581.tif
