 ,Area,Mean,Min,Max,Length,file
1,0.194,46.102,30.517,80.298,1.698,3af6a31e-b6c5-44ac-9470-7149d0871dcd.tif
2,0.233,48.733,31.962,90.866,1.960,3af6a31e-b6c5-44ac-9470-7149d0871dcd.tif
3,0.530,27.526,12.880,54.086,4.599,3af6a31e-b6c5-44ac-9470-7149d0871dcd.tif
4,0.181,32.228,24.801,39.811,1.558,3af6a31e-b6c5-44ac-9470-7149d0871dcd.tif
5,0.078,26.561,13.232,53.874,0.618,3af6a31e-b6c5-44ac-9470-7149d0871dcd.tif
6,0.168,38.489,18.821,64.079,1.368,3af6a31e-b6c5-44ac-9470-7149d0871dcd.tif
7,0.258,28.761,17.913,41.222,2.256,3af6a31e-b6c5-44ac-9470-7149d0871dcd.tif
8,0.026,39.648,24.468,54.828,0.150,3af6a31e-b6c5-44ac-9470-7149d0871dcd.tif
9,0.039,48.213,22.749,78.366,0.247,3af6a31e-b6c5-44ac-9470-7149d0871dcd.tif
10,0.078,50.428,29.877,87.703,0.590,3af6a31e-b6c5-44ac-9470-7149d0871dcd.tif
11,0.155,36.915,27.052,55.865,1.362,3af6a31e-b6c5-44ac-9470-7149d0871dcd.tif
12,0.039,47.362,40.777,51.512,0.329,3af6a31e-b6c5-44ac-9470-7149d0871dcd.tif
13,0.181,36.454,20.626,62.423,1.525,3af6a31e-b6c5-44ac-9470-7149d0871dcd.tif
14,0.142,48.344,39.280,57.386,1.203,3af6a31e-b6c5-44ac-9470-7149d0871dcd.tif
15,0.039,67.636,56.266,76.310,0.295,3af6a31e-b6c5-44ac-9470-7149d0871dcd.tif
