 ,Area,Mean,Min,Max,Length,file
1,0.543,48.732,14.749,116.121,4.699,8eaf6ce2-7abe-4c23-90f7-dac8854abb7c.tif
2,0.090,40.154,27.683,75.501,0.770,8eaf6ce2-7abe-4c23-90f7-dac8854abb7c.tif
3,0.142,65.930,51.947,91.601,1.254,8eaf6ce2-7abe-4c23-90f7-dac8854abb7c.tif
4,0.116,115.006,61.700,208.310,1.000,8eaf6ce2-7abe-4c23-90f7-dac8854abb7c.tif
5,0.724,47.057,17.327,219.672,6.365,8eaf6ce2-7abe-4c23-90f7-dac8854abb7c.tif
6,0.246,68.641,37.592,114.608,2.068,8eaf6ce2-7abe-4c23-90f7-dac8854abb7c.tif
7,0.039,58.014,52.653,61.276,0.314,8eaf6ce2-7abe-4c23-90f7-dac8854abb7c.tif
8,0.052,61.531,39.309,80.236,0.362,8eaf6ce2-7abe-4c23-90f7-dac8854abb7c.tif
9,0.323,81.121,40.541,166.971,2.828,8eaf6ce2-7abe-4c23-90f7-dac8854abb7c.tif
10,0.246,72.754,43.049,133.207,2.071,8eaf6ce2-7abe-4c23-90f7-dac8854abb7c.tif
11,0.039,51.723,49.671,54.410,0.332,8eaf6ce2-7abe-4c23-90f7-dac8854abb7c.tif
12,0.090,100.018,61.878,131.430,0.752,8eaf6ce2-7abe-4c23-90f7-dac8854abb7c.tif
13,0.090,91.285,67.457,104.564,0.784,8eaf6ce2-7abe-4c23-90f7-dac8854abb7c.tif
14,0.491,43.501,14.834,169.508,4.227,8eaf6ce2-7abe-4c23-90f7-dac8854abb7c.tif
15,0.349,33.143,18.970,64.169,2.985,8eaf6ce2-7abe-4c23-90f7-dac8854abb7c.tif
16,0.065,58.064,38.882,76.214,0.475,8eaf6ce2-7abe-4c23-90f7-dac8854abb7c.tif
17,0.116,45.269,23.527,67.237,0.949,8eaf6ce2-7abe-4c23-90f7-dac8854abb7c.tif
18,0.078,68.775,33.185,108.936,0.602,8eaf6ce2-7abe-4c23-90f7-dac8854abb7c.tif
19,0.039,68.502,32.679,108.690,0.302,8eaf6ce2-7abe-4c23-90f7-dac8854abb7c.tif
