 ,Area,Mean,Min,Max,Length,file
1,0.323,34.369,13.797,100.783,2.802,93a3ea64-ac6c-4732-a6c8-22abf378fe69.tif
2,0.129,27.510,19.044,38.307,1.088,93a3ea64-ac6c-4732-a6c8-22abf378fe69.tif
3,0.129,64.389,22.057,108.551,1.034,93a3ea64-ac6c-4732-a6c8-22abf378fe69.tif
4,0.220,49.699,40.094,66.369,1.825,93a3ea64-ac6c-4732-a6c8-22abf378fe69.tif
5,0.039,23.298,19.777,26.567,0.313,93a3ea64-ac6c-4732-a6c8-22abf378fe69.tif
6,0.103,21.147,14.169,39.687,0.890,93a3ea64-ac6c-4732-a6c8-22abf378fe69.tif
7,0.530,44.948,24.931,101.382,4.618,93a3ea64-ac6c-4732-a6c8-22abf378fe69.tif
8,0.504,45.498,19.098,105.136,4.379,93a3ea64-ac6c-4732-a6c8-22abf378fe69.tif
9,0.168,58.078,42.215,73.576,1.474,93a3ea64-ac6c-4732-a6c8-22abf378fe69.tif
10,0.375,46.045,24.558,81.096,3.279,93a3ea64-ac6c-4732-a6c8-22abf378fe69.tif
11,0.168,38.010,18.299,49.525,1.436,93a3ea64-ac6c-4732-a6c8-22abf378fe69.tif
12,0.375,42.981,17.580,95.022,3.238,93a3ea64-ac6c-4732-a6c8-22abf378fe69.tif
