 ,Area,Mean,Min,Max,Length,file
1,0.103,194.280,128.847,218.797,0.916,83f9e09e-8709-49b8-9b43-780ffbe24efd.tif
2,0.129,231.193,143.030,254.825,1.096,83f9e09e-8709-49b8-9b43-780ffbe24efd.tif
3,0.090,218.845,175.130,254.604,0.782,83f9e09e-8709-49b8-9b43-780ffbe24efd.tif
4,0.155,200.417,138.690,255.000,1.390,83f9e09e-8709-49b8-9b43-780ffbe24efd.tif
5,0.181,172.919,102.936,217.181,1.520,83f9e09e-8709-49b8-9b43-780ffbe24efd.tif
6,0.103,229.548,157.846,248.018,0.872,83f9e09e-8709-49b8-9b43-780ffbe24efd.tif
7,0.246,176.639,103.497,242.322,2.099,83f9e09e-8709-49b8-9b43-780ffbe24efd.tif
8,0.155,210.303,176.542,250.255,1.331,83f9e09e-8709-49b8-9b43-780ffbe24efd.tif
9,0.517,162.180,94.124,254.103,4.548,83f9e09e-8709-49b8-9b43-780ffbe24efd.tif
10,0.116,182.241,58.015,251.479,0.914,83f9e09e-8709-49b8-9b43-780ffbe24efd.tif
11,0.129,254.947,254.469,255.000,1.082,83f9e09e-8709-49b8-9b43-780ffbe24efd.tif
12,0.362,174.379,57.984,254.389,3.110,83f9e09e-8709-49b8-9b43-780ffbe24efd.tif
13,0.814,156.459,31.627,253.614,7.085,83f9e09e-8709-49b8-9b43-780ffbe24efd.tif
14,0.078,233.991,164.560,255.000,0.632,83f9e09e-8709-49b8-9b43-780ffbe24efd.tif
15,0.362,198.003,108.041,255.000,3.153,83f9e09e-8709-49b8-9b43-780ffbe24efd.tif
16,0.078,243.759,197.437,255.000,0.628,83f9e09e-8709-49b8-9b43-780ffbe24efd.tif
17,0.439,149.469,100.195,233.181,3.814,83f9e09e-8709-49b8-9b43-780ffbe24efd.tif
