 ,Area,Mean,Min,Max,Length,file
1,0.194,214.266,79.169,253.272,1.600,ebd2b30a-fa18-4f4d-bb75-1afaedc2d443.tif
2,0.078,162.369,99.678,229.759,0.673,ebd2b30a-fa18-4f4d-bb75-1afaedc2d443.tif
3,0.090,89.425,57.760,109.161,0.719,ebd2b30a-fa18-4f4d-bb75-1afaedc2d443.tif
4,0.336,104.150,66.263,158.834,2.864,ebd2b30a-fa18-4f4d-bb75-1afaedc2d443.tif
5,0.439,133.262,37.282,253.586,3.786,ebd2b30a-fa18-4f4d-bb75-1afaedc2d443.tif
6,0.039,125.537,87.064,153.007,0.268,ebd2b30a-fa18-4f4d-bb75-1afaedc2d443.tif
7,0.090,123.117,29.854,195.260,0.720,ebd2b30a-fa18-4f4d-bb75-1afaedc2d443.tif
8,0.039,170.059,109.493,212.329,0.234,ebd2b30a-fa18-4f4d-bb75-1afaedc2d443.tif
9,0.052,126.377,65.789,206.367,0.364,ebd2b30a-fa18-4f4d-bb75-1afaedc2d443.tif
10,0.116,198.627,92.887,254.067,0.995,ebd2b30a-fa18-4f4d-bb75-1afaedc2d443.tif
11,0.103,206.248,110.244,249.602,0.877,ebd2b30a-fa18-4f4d-bb75-1afaedc2d443.tif
12,0.181,178.406,95.243,246.432,1.542,ebd2b30a-fa18-4f4d-bb75-1afaedc2d443.tif
13,0.233,104.473,36.942,220.212,2.024,ebd2b30a-fa18-4f4d-bb75-1afaedc2d443.tif
14,0.039,160.944,102.048,205.506,0.299,ebd2b30a-fa18-4f4d-bb75-1afaedc2d443.tif
15,0.090,95.572,67.375,112.112,0.756,ebd2b30a-fa18-4f4d-bb75-1afaedc2d443.tif
