 ,Area,Mean,Min,Max,Length,file
1,0.078,43.844,22.890,53.963,0.578,91a62a32-f776-493a-a85c-41fa7606fd62.tif
2,0.052,39.148,38.068,40.648,0.399,91a62a32-f776-493a-a85c-41fa7606fd62.tif
3,0.168,33.845,21.007,58.565,1.384,91a62a32-f776-493a-a85c-41fa7606fd62.tif
4,0.065,40.826,20.958,49.199,0.458,91a62a32-f776-493a-a85c-41fa7606fd62.tif
5,0.142,29.518,19.599,41.685,1.179,91a62a32-f776-493a-a85c-41fa7606fd62.tif
6,0.116,37.585,21.498,60.404,0.933,91a62a32-f776-493a-a85c-41fa7606fd62.tif
7,0.168,27.711,16.843,44.748,1.475,91a62a32-f776-493a-a85c-41fa7606fd62.tif
8,0.116,25.623,15.717,43.552,0.991,91a62a32-f776-493a-a85c-41fa7606fd62.tif
9,0.052,31.366,17.321,42.501,0.379,91a62a32-f776-493a-a85c-41fa7606fd62.tif
10,0.310,19.589,8.430,37.988,2.642,91a62a32-f776-493a-a85c-41fa7606fd62.tif
11,0.155,38.785,22.761,47.012,1.280,91a62a32-f776-493a-a85c-41fa7606fd62.tif
12,0.155,45.676,34.940,56.770,1.309,91a62a32-f776-493a-a85c-41fa7606fd62.tif
13,0.194,39.612,20.006,70.111,1.648,91a62a32-f776-493a-a85c-41fa7606fd62.tif
14,0.297,22.417,16.438,27.176,2.561,91a62a32-f776-493a-a85c-41fa7606fd62.tif
