 ,Area,Mean,Min,Max,Length,file
1,0.116,105.375,31.862,135.734,0.918,57c1cade-a0e3-420e-8616-8dd610fb5f4a.tif
2,0.607,21.931,10.152,69.992,5.343,57c1cade-a0e3-420e-8616-8dd610fb5f4a.tif
3,0.052,104.021,67.258,123.580,0.425,57c1cade-a0e3-420e-8616-8dd610fb5f4a.tif
4,0.142,90.410,41.868,111.835,1.201,57c1cade-a0e3-420e-8616-8dd610fb5f4a.tif
5,0.155,39.944,16.755,110.887,1.309,57c1cade-a0e3-420e-8616-8dd610fb5f4a.tif
6,0.065,67.022,32.664,101.477,0.489,57c1cade-a0e3-420e-8616-8dd610fb5f4a.tif
7,0.220,65.551,24.694,131.523,1.918,57c1cade-a0e3-420e-8616-8dd610fb5f4a.tif
8,0.155,119.863,40.563,201.736,1.253,57c1cade-a0e3-420e-8616-8dd610fb5f4a.tif
9,0.246,42.324,24.337,91.469,2.136,57c1cade-a0e3-420e-8616-8dd610fb5f4a.tif
10,0.039,44.864,31.369,61.912,0.307,57c1cade-a0e3-420e-8616-8dd610fb5f4a.tif
11,0.271,51.284,29.831,71.038,2.374,57c1cade-a0e3-420e-8616-8dd610fb5f4a.tif
12,0.284,57.969,35.274,80.285,2.459,57c1cade-a0e3-420e-8616-8dd610fb5f4a.tif
13,0.504,41.670,14.887,99.614,4.400,57c1cade-a0e3-420e-8616-8dd610fb5f4a.tif
14,0.413,41.166,20.805,83.595,3.544,57c1cade-a0e3-420e-8616-8dd610fb5f4a.tif
15,0.090,63.552,48.812,86.313,0.757,57c1cade-a0e3-420e-8616-8dd610fb5f4a.tif
16,0.258,77.359,51.218,144.702,2.260,57c1cade-a0e3-420e-8616-8dd610fb5f4a.tif
17,0.336,101.419,36.325,226.027,2.881,57c1cade-a0e3-420e-8616-8dd610fb5f4a.tif
