 ,Area,Mean,Min,Max,Length,file
1,0.517,52.519,19.291,147.554,4.503,87541580-2b3e-4f96-b429-fd7e28201a1e.tif
2,0.065,153.791,81.174,218.118,0.549,87541580-2b3e-4f96-b429-fd7e28201a1e.tif
3,0.039,171.877,105.264,224.941,0.240,87541580-2b3e-4f96-b429-fd7e28201a1e.tif
4,0.504,59.999,22.790,133.597,4.386,87541580-2b3e-4f96-b429-fd7e28201a1e.tif
5,0.349,102.209,32.548,223.354,2.994,87541580-2b3e-4f96-b429-fd7e28201a1e.tif
6,0.439,100.292,47.933,197.638,3.806,87541580-2b3e-4f96-b429-fd7e28201a1e.tif
7,0.556,94.339,30.354,187.120,4.856,87541580-2b3e-4f96-b429-fd7e28201a1e.tif
8,0.039,202.074,134.127,250.175,0.333,87541580-2b3e-4f96-b429-fd7e28201a1e.tif
9,0.078,104.950,51.134,151.887,0.569,87541580-2b3e-4f96-b429-fd7e28201a1e.tif
10,0.129,80.681,64.100,104.269,1.069,87541580-2b3e-4f96-b429-fd7e28201a1e.tif
11,0.246,173.608,101.526,254.960,2.152,87541580-2b3e-4f96-b429-fd7e28201a1e.tif
12,0.039,131.372,66.085,201.062,0.299,87541580-2b3e-4f96-b429-fd7e28201a1e.tif
13,0.078,91.403,26.271,191.294,0.573,87541580-2b3e-4f96-b429-fd7e28201a1e.tif
14,0.103,64.536,43.298,117.856,0.829,87541580-2b3e-4f96-b429-fd7e28201a1e.tif
