 ,Area,Mean,Min,Max,Length,file
1,0.116,60.297,25.625,124.573,1.005,5d45b957-8a82-4cb9-9573-17725a1f6a00.tif
2,0.039,49.845,32.123,68.916,0.242,5d45b957-8a82-4cb9-9573-17725a1f6a00.tif
3,0.323,44.640,17.443,109.092,2.767,5d45b957-8a82-4cb9-9573-17725a1f6a00.tif
4,0.065,51.024,25.939,80.128,0.504,5d45b957-8a82-4cb9-9573-17725a1f6a00.tif
5,0.336,43.934,15.084,97.619,2.961,5d45b957-8a82-4cb9-9573-17725a1f6a00.tif
6,0.078,63.670,50.924,102.116,0.668,5d45b957-8a82-4cb9-9573-17725a1f6a00.tif
7,0.491,35.753,12.411,97.459,4.304,5d45b957-8a82-4cb9-9573-17725a1f6a00.tif
8,0.168,113.106,83.828,146.991,1.468,5d45b957-8a82-4cb9-9573-17725a1f6a00.tif
9,0.310,70.997,13.157,139.397,2.679,5d45b957-8a82-4cb9-9573-17725a1f6a00.tif
10,0.039,61.362,50.386,71.339,0.331,5d45b957-8a82-4cb9-9573-17725a1f6a00.tif
11,0.194,44.684,35.018,75.246,1.648,5d45b957-8a82-4cb9-9573-17725a1f6a00.tif
12,0.284,28.522,16.409,56.793,2.479,5d45b957-8a82-4cb9-9573-17725a1f6a00.tif
13,0.103,70.998,54.258,110.803,0.880,5d45b957-8a82-4cb9-9573-17725a1f6a00.tif
14,0.426,35.817,12.353,95.304,3.652,5d45b957-8a82-4cb9-9573-17725a1f6a00.tif
