 ,Area,Mean,Min,Max,Length,file
1,0.103,51.988,21.984,89.956,0.802,cd815ccf-d7db-4bd0-a4df-345769ff1300.tif
2,0.129,46.605,32.148,79.920,1.056,cd815ccf-d7db-4bd0-a4df-345769ff1300.tif
3,0.039,67.165,38.327,96.383,0.301,cd815ccf-d7db-4bd0-a4df-345769ff1300.tif
4,0.065,37.503,25.105,46.747,0.535,cd815ccf-d7db-4bd0-a4df-345769ff1300.tif
5,0.090,52.158,44.203,75.213,0.744,cd815ccf-d7db-4bd0-a4df-345769ff1300.tif
6,0.413,42.746,23.309,74.256,3.541,cd815ccf-d7db-4bd0-a4df-345769ff1300.tif
7,0.103,71.220,51.338,83.239,0.842,cd815ccf-d7db-4bd0-a4df-345769ff1300.tif
8,0.323,39.677,8.498,79.810,2.763,cd815ccf-d7db-4bd0-a4df-345769ff1300.tif
9,0.078,41.477,34.411,48.946,0.571,cd815ccf-d7db-4bd0-a4df-345769ff1300.tif
10,0.039,72.506,52.542,93.733,0.257,cd815ccf-d7db-4bd0-a4df-345769ff1300.tif
11,0.026,56.735,47.895,65.575,0.153,cd815ccf-d7db-4bd0-a4df-345769ff1300.tif
12,0.052,57.947,42.933,65.030,0.366,cd815ccf-d7db-4bd0-a4df-345769ff1300.tif
13,0.026,59.335,47.712,70.958,0.175,cd815ccf-d7db-4bd0-a4df-345769ff1300.tif
14,0.401,36.990,17.257,137.789,3.512,cd815ccf-d7db-4bd0-a4df-345769ff1300.tif
15,0.039,66.022,44.010,88.904,0.272,cd815ccf-d7db-4bd0-a4df-345769ff1300.tif
16,0.155,44.384,32.833,84.693,1.362,cd815ccf-d7db-4bd0-a4df-345769ff1300.tif
17,0.336,34.849,21.572,52.678,2.965,cd815ccf-d7db-4bd0-a4df-345769ff1300.tif
18,0.065,53.018,33.699,71.477,0.525,cd815ccf-d7db-4bd0-a4df-345769ff1300.tif
19,0.181,55.065,15.288,84.721,1.507,cd815ccf-d7db-4bd0-a4df-345769ff1300.tif
20,0.491,46.647,21.736,93.811,4.238,cd815ccf-d7db-4bd0-a4df-345769ff1300.tif
21,0.078,75.996,34.916,96.710,0.637,cd815ccf-d7db-4bd0-a4df-345769ff1300.tif
22,0.749,42.713,21.060,94.802,6.554,cd815ccf-d7db-4bd0-a4df-345769ff1300.tif
