 ,Area,Mean,Min,Max,Length,file
1,0.039,114.116,69.196,158.359,0.240,5c0d49d0-bf25-40f4-bfa6-2972aa1f016f.tif
2,0.155,143.865,88.152,233.740,1.343,5c0d49d0-bf25-40f4-bfa6-2972aa1f016f.tif
3,0.065,91.673,50.803,142.891,0.510,5c0d49d0-bf25-40f4-bfa6-2972aa1f016f.tif
4,0.142,128.910,38.661,239.821,1.148,5c0d49d0-bf25-40f4-bfa6-2972aa1f016f.tif
5,0.233,71.862,33.556,176.845,1.990,5c0d49d0-bf25-40f4-bfa6-2972aa1f016f.tif
6,0.052,132.270,78.174,160.915,0.361,5c0d49d0-bf25-40f4-bfa6-2972aa1f016f.tif
7,0.116,64.425,45.208,83.413,1.000,5c0d49d0-bf25-40f4-bfa6-2972aa1f016f.tif
8,0.129,71.279,44.448,121.747,1.127,5c0d49d0-bf25-40f4-bfa6-2972aa1f016f.tif
9,0.129,82.101,43.937,158.677,1.099,5c0d49d0-bf25-40f4-bfa6-2972aa1f016f.tif
10,0.194,43.913,24.554,101.655,1.649,5c0d49d0-bf25-40f4-bfa6-2972aa1f016f.tif
11,0.323,49.770,23.519,101.088,2.792,5c0d49d0-bf25-40f4-bfa6-2972aa1f016f.tif
12,0.155,45.904,18.999,84.818,1.358,5c0d49d0-bf25-40f4-bfa6-2972aa1f016f.tif
13,0.039,174.434,96.313,236.545,0.313,5c0d49d0-bf25-40f4-bfa6-2972aa1f016f.tif
14,0.284,38.719,14.962,175.919,2.489,5c0d49d0-bf25-40f4-bfa6-2972aa1f016f.tif
15,0.052,84.457,59.554,108.925,0.402,5c0d49d0-bf25-40f4-bfa6-2972aa1f016f.tif
16,0.039,204.310,138.315,248.337,0.329,5c0d49d0-bf25-40f4-bfa6-2972aa1f016f.tif
