 ,Area,Mean,Min,Max,Length,file
1,0.065,52.801,20.536,80.484,0.484,419eb1a0-f3ee-40d7-a2c9-839e5bfe2883.tif
2,0.065,63.012,20.430,91.546,0.458,419eb1a0-f3ee-40d7-a2c9-839e5bfe2883.tif
3,0.039,56.867,42.161,70.659,0.335,419eb1a0-f3ee-40d7-a2c9-839e5bfe2883.tif
4,0.039,32.756,15.222,52.399,0.271,419eb1a0-f3ee-40d7-a2c9-839e5bfe2883.tif
5,0.039,40.220,26.682,52.762,0.284,419eb1a0-f3ee-40d7-a2c9-839e5bfe2883.tif
6,0.052,73.076,19.965,137.564,0.390,419eb1a0-f3ee-40d7-a2c9-839e5bfe2883.tif
7,0.310,26.512,7.703,85.672,2.679,419eb1a0-f3ee-40d7-a2c9-839e5bfe2883.tif
8,0.052,79.513,29.724,124.313,0.429,419eb1a0-f3ee-40d7-a2c9-839e5bfe2883.tif
9,0.039,25.628,14.028,39.649,0.247,419eb1a0-f3ee-40d7-a2c9-839e5bfe2883.tif
10,0.039,46.012,24.258,65.837,0.271,419eb1a0-f3ee-40d7-a2c9-839e5bfe2883.tif
11,0.039,53.463,24.696,84.426,0.228,419eb1a0-f3ee-40d7-a2c9-839e5bfe2883.tif
