 ,Area,Mean,Min,Max,Length,file
1,0.284,61.631,36.694,109.778,2.486,11131908-7522-453d-8774-5259210fd074.tif
2,0.065,66.487,58.669,81.206,0.554,11131908-7522-453d-8774-5259210fd074.tif
3,0.039,91.496,44.348,145.754,0.242,11131908-7522-453d-8774-5259210fd074.tif
4,0.271,52.214,19.783,106.074,2.324,11131908-7522-453d-8774-5259210fd074.tif
5,0.065,58.998,30.575,90.435,0.519,11131908-7522-453d-8774-5259210fd074.tif
6,0.452,39.042,16.153,66.339,3.946,11131908-7522-453d-8774-5259210fd074.tif
7,0.168,59.862,39.088,98.599,1.415,11131908-7522-453d-8774-5259210fd074.tif
8,0.194,37.134,20.080,53.451,1.634,11131908-7522-453d-8774-5259210fd074.tif
9,0.116,51.200,32.189,83.668,0.986,11131908-7522-453d-8774-5259210fd074.tif
10,0.039,81.836,59.468,97.080,0.307,11131908-7522-453d-8774-5259210fd074.tif
11,0.129,44.270,31.486,68.462,1.113,11131908-7522-453d-8774-5259210fd074.tif
12,0.039,51.265,36.236,64.298,0.271,11131908-7522-453d-8774-5259210fd074.tif
13,0.142,52.760,31.640,97.504,1.194,11131908-7522-453d-8774-5259210fd074.tif
