 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_SLC38A1_DIV15_6_soma.tif:cell body:1,527.984,108.083,66.098,49.000,8.000,253.000,57066.015,85.000,1104066.000,0.000
2,MAX_SLC38A1_DIV15_6_soma.tif:nucleus:1,49.051,231.285,12.484,237.000,165.000,253.000,11344.759,234.000,219489.000,0.000
3,MAX_SLC38A1_DIV15_6_soma.tif:cytoplasm:1,478.933,95.465,55.557,49.000,8.000,247.000,45721.256,77.000,884577.000,0.000
4,MAX_SLC38A1_DIV15_6_soma.tif:dendrite 1:1,7.443,28.800,12.555,19.379,9.471,69.149,214.361,26.100,4147.271,32.636
5,MAX_SLC38A1_DIV15_6_soma.tif:dendrite 1 background:1,7.443,9.543,4.540,6.009,4.080,27.046,71.024,8.244,1374.121,32.636
6,MAX_SLC38A1_DIV15_6_soma.tif:dendrite 2:1,5.479,48.886,12.121,38.990,21.762,77.946,267.838,47.962,5181.906,24.030
7,MAX_SLC38A1_DIV15_6_soma.tif:dendrite 2 background:1,5.479,13.851,3.957,7.988,7.000,23.326,75.888,13.815,1468.223,24.030
8,MAX_SLC38A1_DIV15_6_soma.tif:dendrite 3:1,6.719,44.331,9.619,37.402,21.914,70.562,297.876,44.661,5763.050,29.363
9,MAX_SLC38A1_DIV15_6_soma.tif:dendrite 3 background:1,6.719,10.512,5.547,6.300,4.747,34.201,70.632,8.631,1366.520,29.363
10,MAX_SLC38A1_DIV15_6_soma.tif:AIS:1,6.202,61.658,23.950,32.012,23.094,129.283,382.432,61.381,7398.980,27.107
11,MAX_SLC38A1_DIV15_6_soma.tif:AIS background:1,6.202,32.846,12.621,35.711,9.428,52.148,203.729,35.731,3941.572,27.107
