 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_SLC38A1_DIV15_3_GC.tif:growth cone:1,28.893,20.281,8.362,19,5,50,585.977,19,11337.000
2,MAX_SLC38A1_DIV15_3_GC.tif:growth cone background:1,28.893,17.962,9.038,16,2,56,518.991,17,10041.000
