 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_SLC38A1_DIV3_6_soma.tif:cell body:1,445.130,24.015,22.472,6.000,0.000,123.000,10689.780,14.000,206817.000,0.000
2,MAX_SLC38A1_DIV3_6_soma.tif:nucleus:1,77.014,62.616,16.951,59.000,19.000,123.000,4822.307,62.000,93298.000,0.000
3,MAX_SLC38A1_DIV3_6_soma.tif:cytoplasm:1,368.116,15.939,13.175,6.000,0.000,115.000,5867.473,11.000,113519.000,0.000
4,MAX_SLC38A1_DIV3_6_soma.tif:dendrite 1:1,4.445,10.356,4.212,5.659,3.860,23.463,46.033,9.887,890.616,19.498
5,MAX_SLC38A1_DIV3_6_soma.tif:dendrite 1 background:1,4.445,3.869,1.315,2.446,0.450,8.020,17.196,3.927,332.691,19.498
6,MAX_SLC38A1_DIV3_6_soma.tif:dendrite 2:1,4.445,8.593,4.253,9.908,1.802,24.481,38.196,8.004,738.981,19.541
7,MAX_SLC38A1_DIV3_6_soma.tif:dendrite 2 background:1,4.445,4.037,1.667,2.333,0.980,10.220,17.946,4.033,347.195,19.541
8,MAX_SLC38A1_DIV3_6_soma.tif:dendrite 3:1,3.566,11.311,3.366,8.754,5.765,20.065,40.340,10.965,780.467,15.511
9,MAX_SLC38A1_DIV3_6_soma.tif:dendrite 3 background:1,3.566,4.261,2.043,3.338,0.367,12.942,15.195,4.081,293.981,15.511
10,MAX_SLC38A1_DIV3_6_soma.tif:AIS:1,6.926,22.522,5.679,23.645,9.080,41.931,155.986,22.803,3017.883,30.276
11,MAX_SLC38A1_DIV3_6_soma.tif:AIS background:1,6.926,4.231,1.889,4.015,0.020,12.268,29.302,4.038,566.920,30.276
