 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_SLC38A1_DIV3_5_BOTH.tif:cell body:1,567.008,25.298,23.312,6.000,0.000,130.000,14344.215,16.000,277520.000,0.000
2,MAX_SLC38A1_DIV3_5_BOTH.tif:nucleus:1,122.240,59.954,21.980,59.000,11.000,130.000,7328.823,59.000,141792.000,0.000
3,MAX_SLC38A1_DIV3_5_BOTH.tif:cytoplasm:1,444.768,15.773,11.798,6.000,0.000,83.000,7015.392,12.000,135728.000,0.000
4,MAX_SLC38A1_DIV3_5_BOTH.tif:dendrite 1:1,4.755,10.103,4.889,10.095,2.713,27.415,48.043,9.712,929.489,20.843
5,MAX_SLC38A1_DIV3_5_BOTH.tif:dendrite 1 background:1,4.755,4.184,1.534,4.786,0.902,8.132,19.894,4.052,384.884,20.843
6,MAX_SLC38A1_DIV3_5_BOTH.tif:dendrite 2:1,4.238,8.490,3.298,6.237,2.219,18.943,35.982,7.568,696.151,18.451
7,MAX_SLC38A1_DIV3_5_BOTH.tif:dendrite 2 background:1,4.238,3.551,1.710,2.278,0.000,7.828,15.050,3.429,291.175,18.451
8,MAX_SLC38A1_DIV3_5_BOTH.tif:dendrite 3:1,3.928,10.733,4.169,5.988,2.604,23.993,42.161,10.162,815.699,17.272
9,MAX_SLC38A1_DIV3_5_BOTH.tif:dendrite 3 background:1,3.928,4.497,1.999,3.452,0.741,10.183,17.665,4.504,341.762,17.272
10,MAX_SLC38A1_DIV3_5_BOTH.tif:AIS:1,4.445,13.039,4.004,9.930,5.559,26.090,57.959,12.709,1121.337,19.531
11,MAX_SLC38A1_DIV3_5_BOTH.tif:AIS background:1,4.445,4.228,2.322,4.910,0.534,13.789,18.795,3.783,363.633,19.531
12,MAX_SLC38A1_DIV3_5_BOTH.tif:axon:1,16.850,13.989,6.243,12.296,3.288,49.874,235.711,12.401,4560.340,74.072
13,MAX_SLC38A1_DIV3_5_BOTH.tif:axon background:1,16.850,4.253,2.313,2.286,0.000,14.450,71.660,3.893,1386.418,74.072
14,MAX_SLC38A1_DIV3_5_BOTH.tif:growth cone:1,80.374,6.662,3.649,6.000,0.000,33.000,535.479,6.000,10360.000,0.000
15,MAX_SLC38A1_DIV3_5_BOTH.tif:growth cone background:1,80.374,3.090,2.069,2.000,0.000,16.000,248.357,3.000,4805.000,0.000
