 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_SLC38A1_DIV3_7_BOTH.tif:cell body:1,459.447,18.556,14.751,6.000,0.000,91.000,8525.536,13.000,164945.000,0.000
2,MAX_SLC38A1_DIV3_7_BOTH.tif:nucleus:1,104.253,38.045,14.463,40.000,6.000,91.000,3966.316,38.000,76737.000,0.000
3,MAX_SLC38A1_DIV3_7_BOTH.tif:cytoplasm:1,355.194,12.836,8.710,6.000,0.000,69.000,4559.219,10.000,88208.000,0.000
4,MAX_SLC38A1_DIV3_7_BOTH.tif:dendrite 1:1,4.910,6.595,2.254,5.764,2.785,13.450,32.383,6.262,626.526,21.439
5,MAX_SLC38A1_DIV3_7_BOTH.tif:dendrite 1 background:1,4.910,2.743,1.131,0.875,0.416,5.885,13.468,2.724,260.562,21.439
6,MAX_SLC38A1_DIV3_7_BOTH.tif:dendrite 2:1,3.205,7.754,2.581,4.848,2.430,14.688,24.849,7.219,480.756,14.103
7,MAX_SLC38A1_DIV3_7_BOTH.tif:dendrite 2 background:1,3.205,3.571,1.388,3.616,1.423,7.303,11.445,3.468,221.422,14.103
8,MAX_SLC38A1_DIV3_7_BOTH.tif:dendrite 3:1,3.928,6.139,1.987,6.777,2.225,12.771,24.115,5.901,466.565,17.215
9,MAX_SLC38A1_DIV3_7_BOTH.tif:dendrite 3 background:1,3.928,3.367,1.157,2.449,1.339,6.551,13.227,3.163,255.908,17.215
10,MAX_SLC38A1_DIV3_7_BOTH.tif:AIS:1,4.393,17.326,7.337,14.001,6.503,49.637,76.121,15.728,1472.719,19.322
11,MAX_SLC38A1_DIV3_7_BOTH.tif:AIS background:1,4.393,4.709,3.162,3.999,1.110,23.186,20.688,4.226,400.246,19.322
12,MAX_SLC38A1_DIV3_7_BOTH.tif:axon:1,20.468,11.650,5.277,7.148,3.049,33.462,238.451,10.175,4613.359,90.064
13,MAX_SLC38A1_DIV3_7_BOTH.tif:axon background:1,20.468,4.218,1.578,3.982,0.480,13.380,86.330,4.151,1670.247,90.064
14,MAX_SLC38A1_DIV3_7_BOTH.tif:growth cone:1,20.106,6.913,3.991,5.000,1.000,32.000,138.987,6.000,2689.000,0.000
15,MAX_SLC38A1_DIV3_7_BOTH.tif:growth cone background:1,20.106,3.365,1.812,4.000,0.000,14.000,67.658,3.000,1309.000,0.000
