 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_SLC38A1_DIV15_5_GC.tif:growth cone:1,10.751,24.260,9.738,22,7,57,260.813,23,5046.000
2,MAX_SLC38A1_DIV15_5_GC.tif:growth cone background:1,10.751,16.163,6.016,15,6,38,173.772,15,3362.000
