 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_cb0192ce-9ce7-4319-acdf-97c041a03068.tif:cell body:1,311.880,1055.342,440.262,808.969,198.000,2326.000,329140.253,952.000,6367933.000,0.000
2,SUM_cb0192ce-9ce7-4319-acdf-97c041a03068.tif:nucleus:1,114.901,1286.114,438.378,1042.297,571.000,2307.000,147775.139,1176.000,2859031.000,0.000
3,SUM_cb0192ce-9ce7-4319-acdf-97c041a03068.tif:cytoplasm:1,196.980,920.730,381.640,734.156,198.000,2326.000,181365.114,832.000,3508902.000,0.000
4,SUM_cb0192ce-9ce7-4319-acdf-97c041a03068.tif:dendrite 1:1,5.375,523.969,72.132,446.889,390.649,714.184,2816.576,517.782,54492.781,23.530
5,SUM_cb0192ce-9ce7-4319-acdf-97c041a03068.tif:dendrite 1 background:1,5.375,225.965,114.800,138.432,121.606,531.824,1214.665,179.458,23500.332,23.530
6,SUM_cb0192ce-9ce7-4319-acdf-97c041a03068.tif:dendrite 2:1,4.704,501.226,158.493,531.772,233.625,827.598,2357.533,532.645,45611.592,20.663
7,SUM_cb0192ce-9ce7-4319-acdf-97c041a03068.tif:dendrite 2 background:1,4.704,495.181,181.449,264.447,219.131,846.198,2329.101,547.253,45061.514,20.663
8,SUM_cb0192ce-9ce7-4319-acdf-97c041a03068.tif:dendrite 3:1,5.014,420.499,59.516,388.250,295.089,547.462,2108.235,421.531,40788.378,22.054
9,SUM_cb0192ce-9ce7-4319-acdf-97c041a03068.tif:dendrite 3 background:1,5.014,266.437,103.475,175.322,132.706,578.000,1335.821,246.012,25844.359,22.054
10,SUM_cb0192ce-9ce7-4319-acdf-97c041a03068.tif:AIS:1,7.495,188.943,67.703,165.101,117.775,515.000,1416.063,170.016,27396.804,32.897
11,SUM_cb0192ce-9ce7-4319-acdf-97c041a03068.tif:AIS background:1,7.495,156.435,35.888,141.570,112.042,281.914,1172.426,148.015,22683.132,32.897
