 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_6300eea9-1561-41d6-9144-61ea5b5164c7.tif:cell body:1,284.124,335.678,204.887,147.629,101.000,1139.000,95374.302,255.000,1845223.000,0.000
2,SUM_6300eea9-1561-41d6-9144-61ea5b5164c7.tif:nucleus:1,73.189,529.242,176.243,585.418,165.000,1139.000,38734.654,526.500,749406.000,0.000
3,SUM_6300eea9-1561-41d6-9144-61ea5b5164c7.tif:cytoplasm:1,210.935,268.517,168.108,150.781,101.000,1045.000,56639.648,203.000,1095817.000,0.000
4,SUM_6300eea9-1561-41d6-9144-61ea5b5164c7.tif:dendrite 1:1,2.016,157.376,20.096,138.164,122.862,203.635,317.239,155.369,6137.675,8.783
5,SUM_6300eea9-1561-41d6-9144-61ea5b5164c7.tif:dendrite 1 background:1,2.016,110.225,6.792,109.226,97.500,133.886,222.191,109.333,4298.776,8.783
6,SUM_6300eea9-1561-41d6-9144-61ea5b5164c7.tif:dendrite 2:1,4.600,179.513,38.589,144.813,130.966,264.733,825.786,163.870,15976.628,20.198
7,SUM_6300eea9-1561-41d6-9144-61ea5b5164c7.tif:dendrite 2 background:1,4.600,111.909,11.195,104.074,97.802,160.771,514.801,108.945,9959.935,20.198
8,SUM_6300eea9-1561-41d6-9144-61ea5b5164c7.tif:dendrite 3:1,2.894,149.121,15.716,134.045,118.036,189.314,431.629,147.915,8350.800,12.583
9,SUM_6300eea9-1561-41d6-9144-61ea5b5164c7.tif:dendrite 3 background:1,2.894,110.094,8.667,108.139,98.296,153.673,318.664,108.428,6165.254,12.583
10,SUM_6300eea9-1561-41d6-9144-61ea5b5164c7.tif:AIS:1,3.050,218.838,27.430,186.786,168.472,263.189,667.356,220.843,12911.448,13.338
11,SUM_6300eea9-1561-41d6-9144-61ea5b5164c7.tif:AIS background:1,3.050,107.597,4.520,99.969,99.932,118.555,328.121,106.925,6348.219,13.338
12,SUM_6300eea9-1561-41d6-9144-61ea5b5164c7.tif:axon:1,7.753,193.162,30.829,169.627,142.096,264.667,1497.601,182.478,28974.340,33.930
13,SUM_6300eea9-1561-41d6-9144-61ea5b5164c7.tif:axon background:1,7.753,109.885,6.060,108.888,98.817,147.008,851.945,109.145,16482.734,33.930
14,SUM_6300eea9-1561-41d6-9144-61ea5b5164c7.tif:growth cone:1,127.874,137.260,20.276,132.822,94.000,233.000,17552.023,135.000,339582.000,0.000
15,SUM_6300eea9-1561-41d6-9144-61ea5b5164c7.tif:growth cone background:1,128.184,108.220,10.211,103.891,93.000,229.000,13872.053,106.000,268385.000,0.000
