 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_CNC97_DIV15_3_soma.tif:cell body:1,272.960,221.297,48.919,255.000,20.000,255.000,60405.160,246.000,1168669.000,0.000
2,MAX_CNC97_DIV15_3_soma.tif:nucleus:1,128.701,251.935,6.670,255.000,155.000,255.000,32424.274,255.000,627318.000,0.000
3,MAX_CNC97_DIV15_3_soma.tif:cytoplasm:1,144.259,193.963,53.888,253.000,20.000,255.000,27980.886,210.000,541351.000,0.000
4,MAX_CNC97_DIV15_3_soma.tif:dendrite 1:1,5.841,110.573,22.473,105.842,67.870,157.462,645.817,106.794,12494.732,25.612
5,MAX_CNC97_DIV15_3_soma.tif:dendrite 1 background:1,5.841,32.211,11.974,30.547,9.024,59.343,188.130,34.138,3639.793,25.612
6,MAX_CNC97_DIV15_3_soma.tif:dendrite 2:1,4.187,91.419,18.471,75.173,53.640,128.639,382.741,94.200,7404.950,18.379
7,MAX_CNC97_DIV15_3_soma.tif:dendrite 2 background:1,4.187,44.835,22.422,25.536,14.145,89.883,187.710,37.819,3631.652,18.379
8,MAX_CNC97_DIV15_3_soma.tif:dendrite 3:1,3.618,141.238,34.362,78.300,77.978,243.000,511.013,135.755,9886.653,15.814
9,MAX_CNC97_DIV15_3_soma.tif:dendrite 3 background:1,3.618,46.458,13.634,33.229,21.317,79.401,168.091,45.482,3252.087,15.814
10,MAX_CNC97_DIV15_3_soma.tif:AIS:1,4.290,75.131,19.592,83.816,31.827,127.234,322.313,77.118,6235.849,18.850
11,MAX_CNC97_DIV15_3_soma.tif:AIS background:1,4.290,25.899,9.009,19.689,11.626,55.080,111.109,25.331,2149.651,18.850
