 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_BCAP31_DIV15_3_GC.tif:growth cone:1,4.497,24.667,11.082,27,6,68,110.921,23,2146
2,MAX_BCAP31_DIV15_3_GC.tif:growth cone background:1,4.497,23.632,14.523,11,7,77,106.269,20,2056
