 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_BCAP31_DIV15_6_soma.tif:cell body:1,271.926,136.274,56.258,86.000,15.000,255.000,37056.372,136.000,716936.000,0.000
2,MAX_BCAP31_DIV15_6_soma.tif:nucleus:1,96.241,193.230,22.598,206.000,97.000,255.000,18596.723,196.000,359794.000,0.000
3,MAX_BCAP31_DIV15_6_soma.tif:cytoplasm:1,175.685,105.073,43.222,86.000,15.000,255.000,18459.649,99.000,357142.000,0.000
4,MAX_BCAP31_DIV15_6_soma.tif:dendrite 1:1,6.564,110.174,25.191,108.199,59.171,173.793,723.214,108.089,13992.141,28.685
5,MAX_BCAP31_DIV15_6_soma.tif:dendrite 1 background:1,6.564,67.296,40.791,21.870,9.303,183.203,441.752,64.863,8546.644,28.685
6,MAX_BCAP31_DIV15_6_soma.tif:dendrite 2:1,9.562,93.384,23.752,78.029,45.638,149.941,892.953,89.193,17276.112,41.987
7,MAX_BCAP31_DIV15_6_soma.tif:dendrite 2 background:1,9.562,48.974,33.212,21.091,6.429,233.908,468.296,43.338,9060.194,41.987
8,MAX_BCAP31_DIV15_6_soma.tif:dendrite 3:1,7.029,75.698,33.796,43.382,25.700,196.510,532.115,71.411,10294.915,30.827
9,MAX_BCAP31_DIV15_6_soma.tif:dendrite 3 background:1,7.029,63.169,22.174,56.722,21.253,148.248,444.045,61.110,8591.017,30.827
10,MAX_BCAP31_DIV15_6_soma.tif:AIS:1,8.683,64.104,20.495,50.726,23.341,147.422,556.643,61.043,10769.474,38.063
11,MAX_BCAP31_DIV15_6_soma.tif:AIS background:1,8.683,60.909,21.267,41.426,22.796,169.537,528.901,59.821,10232.732,38.063
