 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_BCAP31_DIV15_4_soma.tif:cell body:1,330.022,131.330,30.663,140.000,17.000,254.000,43341.942,134.000,838544.000,0.000
2,MAX_BCAP31_DIV15_4_soma.tif:nucleus:1,125.186,146.780,18.746,140.000,95.000,249.000,18374.882,146.000,355502.000,0.000
3,MAX_BCAP31_DIV15_4_soma.tif:cytoplasm:1,204.836,121.888,32.637,112.000,17.000,254.000,24967.060,121.000,483042.000,0.000
4,MAX_BCAP31_DIV15_4_soma.tif:dendrite 1:1,8.839,52.372,19.986,37.128,28.111,177.034,462.892,48.695,8955.646,38.706
5,MAX_BCAP31_DIV15_4_soma.tif:dendrite 1 background:1,8.839,32.389,12.839,28.615,10.538,92.445,286.268,30.248,5538.471,38.706
6,MAX_BCAP31_DIV15_4_soma.tif:dendrite 2:1,6.564,65.601,33.106,41.941,26.474,194.965,430.624,55.066,8331.348,28.747
7,MAX_BCAP31_DIV15_4_soma.tif:dendrite 2 background:1,6.564,50.479,27.243,18.663,12.263,143.337,331.355,47.498,6410.787,28.747
8,MAX_BCAP31_DIV15_4_soma.tif:dendrite 3:1,11.009,75.548,31.470,54.859,31.485,241.439,831.735,67.479,16091.712,48.296
9,MAX_BCAP31_DIV15_4_soma.tif:dendrite 3 background:1,11.009,47.844,17.714,39.007,8.456,97.840,526.728,47.574,10190.701,48.296
10,MAX_BCAP31_DIV15_4_soma.tif:AIS:1,5.841,54.016,16.069,56.930,23.855,97.165,315.486,54.071,6103.756,25.609
11,MAX_BCAP31_DIV15_4_soma.tif:AIS background:1,5.841,58.109,25.224,46.242,21.914,168.455,339.392,52.459,6566.280,25.609
