 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_BCAP31_DIV3_2_GC.tif:growth cone:1,20.261,38.918,18.660,23,6,132,788.539,37,15256.000
2,MAX_BCAP31_DIV3_2_GC.tif:growth cone background:1,20.261,8.648,9.381,6,0,100,175.219,6,3390.000
