 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_dd07ae54-fe80-4ba3-ad72-5c9e9dc8b085.tif:cell body:1,305.471,301.678,90.197,272.887,134.000,1228.000,92153.986,287.000,1782919.000,0.000
2,SUM_dd07ae54-fe80-4ba3-ad72-5c9e9dc8b085.tif:nucleus:1,71.173,306.297,47.632,308.568,213.000,506.000,21800.137,297.000,421771.000,0.000
3,SUM_dd07ae54-fe80-4ba3-ad72-5c9e9dc8b085.tif:cytoplasm:1,234.298,300.275,99.550,272.887,134.000,1228.000,70353.849,278.000,1361148.000,0.000
4,SUM_dd07ae54-fe80-4ba3-ad72-5c9e9dc8b085.tif:dendrite 1:1,8.477,245.507,40.519,225.635,175.817,414.199,2081.083,238.080,40263.072,37.279
5,SUM_dd07ae54-fe80-4ba3-ad72-5c9e9dc8b085.tif:dendrite 1 background:1,8.477,184.937,27.558,162.973,133.000,294.536,1567.658,182.520,30329.744,37.279
6,SUM_dd07ae54-fe80-4ba3-ad72-5c9e9dc8b085.tif:dendrite 2:1,7.753,222.962,42.499,185.027,162.181,374.858,1728.644,214.821,33444.373,34.068
7,SUM_dd07ae54-fe80-4ba3-ad72-5c9e9dc8b085.tif:dendrite 2 background:1,7.753,191.202,29.041,185.487,137.361,296.332,1482.404,187.135,28680.324,34.068
8,SUM_dd07ae54-fe80-4ba3-ad72-5c9e9dc8b085.tif:dendrite 3:1,10.027,289.247,99.695,221.717,194.168,597.181,2900.365,251.804,56113.865,44.061
9,SUM_dd07ae54-fe80-4ba3-ad72-5c9e9dc8b085.tif:dendrite 3 background:1,10.027,236.770,87.165,209.722,143.443,665.520,2374.163,212.134,45933.330,44.061
10,SUM_dd07ae54-fe80-4ba3-ad72-5c9e9dc8b085.tif:AIS:1,9.562,193.992,27.014,176.918,147.144,295.147,1854.979,186.884,35888.590,41.983
11,SUM_dd07ae54-fe80-4ba3-ad72-5c9e9dc8b085.tif:AIS background:1,9.562,177.307,34.449,160.275,135.245,386.530,1695.430,167.970,32801.780,41.983
