 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_0c7e5a4f-6fa3-4bf9-9bff-baca4cb68474.tif:cell body:1,144.517,1164.320,473.906,1560.988,185.000,2251.000,168264.336,1242.000,3255439.000,0.000
2,SUM_0c7e5a4f-6fa3-4bf9-9bff-baca4cb68474.tif:nucleus:1,51.946,1518.679,231.888,1675.441,893.000,2251.000,78888.637,1534.000,1526272.000,0.000
3,SUM_0c7e5a4f-6fa3-4bf9-9bff-baca4cb68474.tif:cytoplasm:1,92.572,965.476,458.757,444.756,185.000,2170.000,89375.699,917.000,1729167.000,0.000
4,SUM_0c7e5a4f-6fa3-4bf9-9bff-baca4cb68474.tif:dendrite 1:1,7.391,501.391,108.534,454.467,315.169,914.501,3705.908,475.106,71698.844,32.412
5,SUM_0c7e5a4f-6fa3-4bf9-9bff-baca4cb68474.tif:dendrite 1 background:1,7.391,150.925,14.493,144.055,136.010,231.803,1115.528,145.928,21582.314,32.412
6,SUM_0c7e5a4f-6fa3-4bf9-9bff-baca4cb68474.tif:dendrite 2:1,5.996,650.721,168.874,569.903,391.600,1078.000,3901.536,584.683,75483.679,26.188
7,SUM_0c7e5a4f-6fa3-4bf9-9bff-baca4cb68474.tif:dendrite 2 background:1,5.996,187.891,40.281,143.467,136.384,281.456,1126.540,177.029,21795.371,26.188
8,SUM_0c7e5a4f-6fa3-4bf9-9bff-baca4cb68474.tif:dendrite 3:1,6.409,322.227,49.755,254.254,226.003,435.629,2065.220,324.139,39956.172,28.007
9,SUM_0c7e5a4f-6fa3-4bf9-9bff-baca4cb68474.tif:dendrite 3 background:1,6.409,173.203,21.904,151.145,137.699,229.492,1110.091,172.039,21477.114,28.007
10,SUM_0c7e5a4f-6fa3-4bf9-9bff-baca4cb68474.tif:AIS:1,5.531,322.385,53.296,340.753,214.105,478.774,1782.960,322.095,34495.227,24.275
11,SUM_0c7e5a4f-6fa3-4bf9-9bff-baca4cb68474.tif:AIS background:1,5.531,210.653,50.958,144.118,135.377,348.498,1165.019,217.197,22539.819,24.275
