 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_7f0c7f77-91be-4b61-9ab7-9370e423237b.tif:cell body:1,196.463,839.381,325.216,514.398,250.000,1806.000,164907.101,807.000,3190486.000,0.000
2,SUM_7f0c7f77-91be-4b61-9ab7-9370e423237b.tif:nucleus:1,179.199,884.285,228.306,867.488,386.000,1748.000,158463.213,874.000,3065815.000,0.000
3,SUM_7f0c7f77-91be-4b61-9ab7-9370e423237b.tif:cytoplasm:1,109.215,784.434,352.828,459.695,250.000,1806.000,85671.850,695.000,1657508.000,0.000
4,SUM_7f0c7f77-91be-4b61-9ab7-9370e423237b.tif:dendrite 1:1,9.149,546.933,219.518,346.363,303.885,1249.474,5003.684,457.947,96807.137,40.185
5,SUM_7f0c7f77-91be-4b61-9ab7-9370e423237b.tif:dendrite 1 background:1,9.149,458.766,202.935,282.953,237.477,1249.813,4197.076,389.175,81201.555,40.185
6,SUM_7f0c7f77-91be-4b61-9ab7-9370e423237b.tif:dendrite 2:1,6.461,496.560,70.199,440.208,347.055,654.758,3208.220,492.978,62069.977,28.339
7,SUM_7f0c7f77-91be-4b61-9ab7-9370e423237b.tif:dendrite 2 background:1,6.461,547.091,112.078,508.144,315.068,797.286,3534.697,539.730,68386.394,28.339
8,SUM_7f0c7f77-91be-4b61-9ab7-9370e423237b.tif:dendrite 3:1,8.115,362.407,178.713,301.500,219.850,1239.470,2940.892,310.956,56897.941,35.664
9,SUM_7f0c7f77-91be-4b61-9ab7-9370e423237b.tif:dendrite 3 background:1,8.115,343.585,168.755,263.658,209.417,1050.979,2788.153,283.245,53942.883,35.664
10,SUM_7f0c7f77-91be-4b61-9ab7-9370e423237b.tif:AIS:1,6.254,564.369,259.837,323.966,256.248,1101.897,3529.645,481.340,68288.640,27.357
11,SUM_7f0c7f77-91be-4b61-9ab7-9370e423237b.tif:AIS background:1,6.254,553.415,216.703,384.097,236.897,1167.344,3461.138,557.165,66963.238,27.357
