 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_591ca6f2-579e-4b42-908d-e4df76a6c577.tif:growth cone:1,5.375,310.288,99.422,249.684,121,595,1667.944,289.500,32270
2,SUM_591ca6f2-579e-4b42-908d-e4df76a6c577.tif:growth cone background:1,5.375,214.750,102.658,85.689,76,527,1154.381,209.500,22334
