 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_b5ed6001-2e19-42a5-b289-398623c5fc35.tif:cell body:1,474.333,149.340,41.463,115.766,99.000,331.000,70837.072,135.000,1370497.000,0.000
2,SUM_b5ed6001-2e19-42a5-b289-398623c5fc35.tif:nucleus:1,94.743,190.202,50.276,126.654,106.000,331.000,18020.257,196.000,348641.000,0.000
3,SUM_b5ed6001-2e19-42a5-b289-398623c5fc35.tif:cytoplasm:1,403.883,138.479,30.830,116.137,99.000,313.000,55929.363,130.000,1082075.000,0.000
4,SUM_b5ed6001-2e19-42a5-b289-398623c5fc35.tif:dendrite 1:1,9.097,107.435,3.679,104.990,101.035,117.500,977.331,106.943,18908.590,39.946
5,SUM_b5ed6001-2e19-42a5-b289-398623c5fc35.tif:dendrite 1 background:1,9.097,100.055,1.720,99.019,99.000,108.500,910.193,99.341,17609.653,39.946
6,SUM_b5ed6001-2e19-42a5-b289-398623c5fc35.tif:dendrite 2:1,9.510,116.209,7.191,114.197,99.748,138.480,1105.201,115.019,21382.513,41.779
7,SUM_b5ed6001-2e19-42a5-b289-398623c5fc35.tif:dendrite 2 background:1,9.510,103.004,5.520,99.054,99.000,126.451,979.614,100.318,18952.755,41.779
8,SUM_b5ed6001-2e19-42a5-b289-398623c5fc35.tif:dendrite 3:1,6.047,112.760,5.183,108.592,104.266,127.582,681.904,112.441,13192.919,26.531
9,SUM_b5ed6001-2e19-42a5-b289-398623c5fc35.tif:dendrite 3 background:1,6.047,102.870,4.179,99.041,99.000,119.946,622.097,101.814,12035.818,26.531
10,SUM_b5ed6001-2e19-42a5-b289-398623c5fc35.tif:AIS:1,9.614,115.549,16.875,104.852,100.919,206.920,1110.865,109.277,21492.097,42.231
11,SUM_b5ed6001-2e19-42a5-b289-398623c5fc35.tif:AIS background:1,9.614,110.079,13.095,100.066,99.025,175.193,1058.278,105.628,20474.695,42.231
