 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_4e783397-177d-470a-9086-c1a0fc21c805.tif:cell body:1,112.781,622.932,194.159,778.084,213.000,1794.000,70255.075,636.000,1359237.000,0.000
2,SUM_4e783397-177d-470a-9086-c1a0fc21c805.tif:nucleus:1,49.981,721.018,152.317,814.287,373.000,1794.000,36037.515,745.000,697224.000,0.000
3,SUM_4e783397-177d-470a-9086-c1a0fc21c805.tif:cytoplasm:1,62.800,544.867,188.419,425.678,213.000,1194.000,34217.560,508.000,662013.000,0.000
4,SUM_4e783397-177d-470a-9086-c1a0fc21c805.tif:dendrite 1:1,9.510,320.792,53.638,286.997,200.705,518.558,3050.870,315.966,59025.713,41.775
5,SUM_4e783397-177d-470a-9086-c1a0fc21c805.tif:dendrite 1 background:1,9.510,318.633,80.275,232.595,200.374,566.974,3030.335,301.314,58628.410,41.775
6,SUM_4e783397-177d-470a-9086-c1a0fc21c805.tif:dendrite 2:1,6.874,288.207,61.673,226.988,193.874,439.588,1981.248,272.043,38331.547,30.240
7,SUM_4e783397-177d-470a-9086-c1a0fc21c805.tif:dendrite 2 background:1,6.874,268.308,73.611,313.093,128.876,580.162,1844.452,267.420,35684.930,30.240
8,SUM_4e783397-177d-470a-9086-c1a0fc21c805.tif:dendrite 3:1,6.099,252.029,49.447,198.663,164.960,358.846,1537.144,253.638,29739.381,26.665
9,SUM_4e783397-177d-470a-9086-c1a0fc21c805.tif:dendrite 3 background:1,6.099,211.447,47.822,160.916,151.263,348.958,1289.630,203.435,24950.691,26.665
10,SUM_4e783397-177d-470a-9086-c1a0fc21c805.tif:AIS:1,7.908,356.269,93.804,328.636,239.835,609.477,2817.423,328.880,54509.163,34.771
11,SUM_4e783397-177d-470a-9086-c1a0fc21c805.tif:AIS background:1,7.908,346.098,75.987,412.188,208.188,645.208,2736.989,339.601,52952.991,34.771
