 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_fad49500-526d-42a3-ba8f-929dc1601b29.tif:growth cone:1,5.117,91.899,12.956,79.984,72,128,470.250,88,9098
2,SUM_fad49500-526d-42a3-ba8f-929dc1601b29.tif:growth cone background:1,5.117,74.384,4.365,70.020,69,87,380.624,74,7364
