 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_446b19bc-4bbf-45e4-8e83-3d8414d4d185.tif:growth cone:1,3.360,202.969,52.850,186.662,116,369,681.908,208,13193
2,SUM_446b19bc-4bbf-45e4-8e83-3d8414d4d185.tif:growth cone background:1,3.360,155.369,40.511,147.758,92,248,521.988,148,10099
