 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_0264ff1c-6678-4cbb-8605-30b2e9d74bfa.tif:cell body:1,221.738,1124.792,311.490,964.146,498.000,2167.000,249408.858,1053.000,4825356.000,0.000
2,SUM_0264ff1c-6678-4cbb-8605-30b2e9d74bfa.tif:nucleus:1,80.684,1206.529,281.188,1001.582,600.000,2018.000,97347.149,1169.000,1883392.000,0.000
3,SUM_0264ff1c-6678-4cbb-8605-30b2e9d74bfa.tif:cytoplasm:1,141.054,1078.037,318.311,977.186,498.000,2167.000,152061.709,994.000,2941964.000,0.000
4,SUM_0264ff1c-6678-4cbb-8605-30b2e9d74bfa.tif:dendrite 1:1,7.340,751.060,216.204,622.265,525.858,1391.826,5512.458,675.239,106650.473,32.193
5,SUM_0264ff1c-6678-4cbb-8605-30b2e9d74bfa.tif:dendrite 1 background:1,7.340,630.224,194.300,544.585,432.077,1346.429,4625.574,556.621,89491.774,32.193
6,SUM_0264ff1c-6678-4cbb-8605-30b2e9d74bfa.tif:dendrite 2:1,5.996,790.104,162.652,590.811,529.913,1166.244,4737.235,810.624,91652.094,26.356
7,SUM_0264ff1c-6678-4cbb-8605-30b2e9d74bfa.tif:dendrite 2 background:1,5.996,557.987,81.106,494.738,333.247,736.580,3345.525,568.004,64726.449,26.356
8,SUM_0264ff1c-6678-4cbb-8605-30b2e9d74bfa.tif:dendrite 3:1,6.513,650.889,77.769,589.465,493.320,852.636,4238.967,649.422,82012.020,28.528
9,SUM_0264ff1c-6678-4cbb-8605-30b2e9d74bfa.tif:dendrite 3 background:1,6.513,514.902,76.228,503.413,372.614,746.742,3353.343,510.483,64877.698,28.528
10,SUM_0264ff1c-6678-4cbb-8605-30b2e9d74bfa.tif:AIS:1,8.580,649.195,143.903,644.719,353.294,1159.832,5570.133,658.952,107766.325,37.693
11,SUM_0264ff1c-6678-4cbb-8605-30b2e9d74bfa.tif:AIS background:1,8.580,627.795,113.337,619.372,345.344,824.191,5386.520,652.587,104213.919,37.693
