 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_308b2383-87dd-444e-9b72-c45b2948fb40.tif:growth cone:1,5.324,496.913,64.902,485.203,342,654,2645.451,499,51182
2,SUM_308b2383-87dd-444e-9b72-c45b2948fb40.tif:growth cone background:1,5.324,451.854,103.991,386.369,251,710,2405.571,431,46541
