 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_a1ad967d-b9cf-4964-ba0b-1a4fbf85fb17.tif:cell body:3,157.077,1164.416,602.581,687.473,236.000,3162.000,182903.168,990.000,3538659.000,0.000
2,SUM_a1ad967d-b9cf-4964-ba0b-1a4fbf85fb17.tif:nucleus:3,54.737,1126.364,494.952,781.980,472.000,3162.000,61653.404,967.000,1192819.000,0.000
3,SUM_a1ad967d-b9cf-4964-ba0b-1a4fbf85fb17.tif:cytoplasm:3,102.341,1184.768,652.113,868.396,236.000,3153.000,121249.764,1014.000,2345840.000,0.000
4,SUM_a1ad967d-b9cf-4964-ba0b-1a4fbf85fb17.tif:dendrite 1:3,8.115,479.410,92.841,392.077,337.910,764.575,3890.355,461.340,75267.366,35.648
5,SUM_a1ad967d-b9cf-4964-ba0b-1a4fbf85fb17.tif:dendrite 1 background:3,8.115,148.665,7.084,144.416,137.162,170.027,1206.396,147.415,23340.356,35.648
6,SUM_a1ad967d-b9cf-4964-ba0b-1a4fbf85fb17.tif:dendrite 2:3,7.443,679.413,148.366,568.094,454.316,1042.745,5056.833,622.636,97835.424,32.604
7,SUM_a1ad967d-b9cf-4964-ba0b-1a4fbf85fb17.tif:dendrite 2 background:3,7.443,201.121,136.569,146.371,136.977,824.055,1496.930,152.107,28961.361,32.604
8,SUM_a1ad967d-b9cf-4964-ba0b-1a4fbf85fb17.tif:dendrite 3:3,6.564,650.101,157.704,636.878,392.288,1084.166,4267.437,642.047,82562.838,28.840
9,SUM_a1ad967d-b9cf-4964-ba0b-1a4fbf85fb17.tif:dendrite 3 background:3,6.564,173.154,48.122,149.281,142.067,426.186,1136.627,158.380,21990.511,28.840
10,SUM_a1ad967d-b9cf-4964-ba0b-1a4fbf85fb17.tif:AIS:3,6.771,315.292,127.154,189.311,177.616,1033.028,2134.847,282.985,41303.256,29.801
11,SUM_a1ad967d-b9cf-4964-ba0b-1a4fbf85fb17.tif:AIS background:3,6.771,180.682,69.884,139.538,131.000,528.387,1223.401,157.044,23669.348,29.801
