 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_f53ef959-5713-4c88-bfbe-4036b4f84996.tif:growth cone:1,8.373,92.426,5.906,91.992,81,109,773.912,92,14973
2,SUM_f53ef959-5713-4c88-bfbe-4036b4f84996.tif:growth cone background:1,8.373,91.519,5.488,91.971,80,107,766.314,92,14826
