 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_16af1219-2edc-430f-bdfd-589c5b22ca17.tif:cell body:1,118.002,1381.405,505.036,1553.186,248.000,2439.000,163008.167,1404.000,3153747.000,0.000
2,SUM_16af1219-2edc-430f-bdfd-589c5b22ca17.tif:nucleus:1,29.720,2026.438,160.957,2009.828,1471.000,2439.000,60225.960,2023.000,1165202.000,0.000
3,SUM_16af1219-2edc-430f-bdfd-589c5b22ca17.tif:cytoplasm:1,88.282,1164.254,380.701,792.633,248.000,1980.000,102782.207,1170.000,1988545.000,0.000
4,SUM_16af1219-2edc-430f-bdfd-589c5b22ca17.tif:dendrite 1:1,7.081,498.737,162.370,315.289,231.373,935.718,3531.628,486.618,68327.017,30.992
5,SUM_16af1219-2edc-430f-bdfd-589c5b22ca17.tif:dendrite 1 background:1,7.081,333.494,180.243,131.660,130.411,769.863,2361.515,290.478,45688.644,30.992
6,SUM_16af1219-2edc-430f-bdfd-589c5b22ca17.tif:dendrite 2:1,5.375,533.950,90.482,423.679,397.922,736.060,2870.228,516.658,55530.790,23.474
7,SUM_16af1219-2edc-430f-bdfd-589c5b22ca17.tif:dendrite 2 background:1,5.375,139.660,11.591,133.629,119.487,185.916,750.737,137.078,14524.638,23.474
8,SUM_16af1219-2edc-430f-bdfd-589c5b22ca17.tif:dendrite 3:1,6.358,517.895,156.865,583.309,225.040,838.531,3292.526,556.525,63701.066,27.758
9,SUM_16af1219-2edc-430f-bdfd-589c5b22ca17.tif:dendrite 3 background:1,6.358,190.875,101.741,138.875,121.890,536.000,1213.490,140.653,23477.603,27.758
10,SUM_16af1219-2edc-430f-bdfd-589c5b22ca17.tif:AIS:1,8.994,224.381,41.207,182.925,146.564,376.401,2017.987,219.591,39042.332,39.500
11,SUM_16af1219-2edc-430f-bdfd-589c5b22ca17.tif:AIS background:1,8.994,148.883,25.202,138.277,122.813,284.403,1338.988,140.761,25905.626,39.500
