 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_172f3986-3b3a-465c-944c-e8c20e204a3b.tif:growth cone:1,1.447,142.143,11.061,132.055,122,166,205.715,142.500,3980
2,SUM_172f3986-3b3a-465c-944c-e8c20e204a3b.tif:growth cone background:1,1.447,131.464,6.915,130.053,118,151,190.260,131.000,3681
