 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_aae70084-3e04-4df3-9570-ff39c03888aa.tif:growth cone:1,3.308,133.312,18.332,129.883,95,171,440.995,132,8532
2,SUM_aae70084-3e04-4df3-9570-ff39c03888aa.tif:growth cone background:1,3.308,111.984,16.185,124.922,84,156,370.442,114,7167
