 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_897aad7c-08b2-48fc-a977-6683e800826b.tif:growth cone:1,7.236,103.507,5.270,99.996,96,118,748.998,103,14491
2,SUM_897aad7c-08b2-48fc-a977-6683e800826b.tif:growth cone background:1,7.236,98.271,3.862,96.037,96,115,711.112,96,13758
