 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_4ada1d60-00ad-4670-ae7d-59129742df89.tif:growth cone:1,4.342,151.321,50.933,182.506,89,472,656.995,147,12711.000
2,SUM_4ada1d60-00ad-4670-ae7d-59129742df89.tif:growth cone background:1,4.342,92.345,57.745,78.521,72,443,400.937,79,7757.000
