 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_404959e0-69d6-4cbb-96a1-02bec273ec1c.tif:growth cone:1,2.223,219.837,49.090,231.041,126,323,488.599,226,9453
2,SUM_404959e0-69d6-4cbb-96a1-02bec273ec1c.tif:growth cone background:1,2.223,198.860,38.205,177.896,134,289,441.977,197,8551
