 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_456e09e8-6161-48b3-a199-087b3932f740.tif:cell body:1,346.511,591.628,276.551,337.357,169.000,1630.000,205005.210,533.000,3966271.000,0.000
2,SUM_456e09e8-6161-48b3-a199-087b3932f740.tif:nucleus:1,140.641,803.260,215.058,705.037,449.000,1630.000,112971.034,740.000,2185670.000,0.000
3,SUM_456e09e8-6161-48b3-a199-087b3932f740.tif:cytoplasm:1,256.678,496.598,219.079,343.688,169.000,1545.000,127465.866,447.000,2466104.000,0.000
4,SUM_456e09e8-6161-48b3-a199-087b3932f740.tif:dendrite 1:1,7.495,302.747,71.572,223.079,192.926,473.624,2268.979,295.091,43898.332,32.875
5,SUM_456e09e8-6161-48b3-a199-087b3932f740.tif:dendrite 1 background:1,7.495,234.692,74.756,178.774,158.006,501.012,1758.933,197.858,34030.374,32.875
6,SUM_456e09e8-6161-48b3-a199-087b3932f740.tif:dendrite 2:1,8.322,298.111,113.122,237.991,180.351,716.932,2480.770,251.619,47995.875,36.412
7,SUM_456e09e8-6161-48b3-a199-087b3932f740.tif:dendrite 2 background:1,8.322,302.090,80.000,251.048,199.054,554.001,2513.879,271.640,48636.440,36.412
8,SUM_456e09e8-6161-48b3-a199-087b3932f740.tif:dendrite 3:1,6.564,302.470,101.070,248.345,227.080,745.536,1985.494,273.198,38413.689,28.723
9,SUM_456e09e8-6161-48b3-a199-087b3932f740.tif:dendrite 3 background:1,6.564,267.674,89.213,234.965,166.414,723.524,1757.082,243.441,33994.563,28.723
10,SUM_456e09e8-6161-48b3-a199-087b3932f740.tif:AIS:1,10.027,260.474,37.426,240.900,188.762,443.000,2611.848,257.750,50531.869,43.973
11,SUM_456e09e8-6161-48b3-a199-087b3932f740.tif:AIS background:1,10.027,224.342,38.181,214.376,155.037,358.941,2249.549,219.158,43522.415,43.973
