 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_fdc31340-5119-4ead-be1d-3dfcdb61a72c.tif:cell body:3,199.667,3955.916,1669.618,2096.387,794.000,7268.000,789867.595,3867.000,15281704.000,0.000
2,SUM_fdc31340-5119-4ead-be1d-3dfcdb61a72c.tif:nucleus:3,60.164,5747.592,1012.942,6057.834,3053.000,7268.000,345797.158,5976.500,6690197.000,0.000
3,SUM_fdc31340-5119-4ead-be1d-3dfcdb61a72c.tif:cytoplasm:3,139.504,3183.219,1251.313,2183.828,794.000,6226.000,444070.437,3037.000,8591507.000,0.000
4,SUM_fdc31340-5119-4ead-be1d-3dfcdb61a72c.tif:dendrite 1:3,7.960,688.635,252.103,438.095,234.747,1265.581,5481.411,646.685,106049.802,34.822
5,SUM_fdc31340-5119-4ead-be1d-3dfcdb61a72c.tif:dendrite 1 background:3,7.960,280.123,144.266,166.169,159.474,1302.000,2229.727,258.746,43138.913,34.822
6,SUM_fdc31340-5119-4ead-be1d-3dfcdb61a72c.tif:dendrite 2:3,9.459,877.287,341.035,683.814,405.447,1971.644,8298.035,791.207,160543.504,41.395
7,SUM_fdc31340-5119-4ead-be1d-3dfcdb61a72c.tif:dendrite 2 background:3,9.459,268.759,115.122,192.548,169.884,852.474,2542.119,244.062,49182.820,41.395
8,SUM_fdc31340-5119-4ead-be1d-3dfcdb61a72c.tif:dendrite 3:3,8.115,1108.155,384.020,739.938,635.382,1825.000,8992.549,928.800,173980.397,35.500
9,SUM_fdc31340-5119-4ead-be1d-3dfcdb61a72c.tif:dendrite 3 background:3,8.115,594.684,287.728,342.519,271.515,1310.209,4825.788,445.782,93365.357,35.500
10,SUM_fdc31340-5119-4ead-be1d-3dfcdb61a72c.tif:AIS:3,8.632,862.860,303.534,704.733,280.806,2074.614,7447.990,786.009,144097.541,37.873
11,SUM_fdc31340-5119-4ead-be1d-3dfcdb61a72c.tif:AIS background:3,8.632,241.386,85.595,172.325,159.190,554.792,2083.588,200.512,40311.526,37.873
