 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_8a162c93-01b1-4fe2-8de4-63a160b80823.tif:growth cone:1,2.739,95.962,5.129,92.963,86,109,262.881,96,5086
2,SUM_8a162c93-01b1-4fe2-8de4-63a160b80823.tif:growth cone background:1,2.739,87.208,3.702,84.037,84,103,238.898,86,4622
