 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_f8fc28d8-37a0-4e5a-93e2-518c9c4dbc6a.tif:cell body:3,362.895,2574.409,1114.355,2700.143,413.000,5232.000,934241.410,2485.000,18074929.000,0.000
2,SUM_f8fc28d8-37a0-4e5a-93e2-518c9c4dbc6a.tif:nucleus:3,104.356,3888.843,655.030,4137.461,1916.000,5232.000,405825.415,4042.000,7851574.000,0.000
3,SUM_f8fc28d8-37a0-4e5a-93e2-518c9c4dbc6a.tif:cytoplasm:3,258.539,2043.853,768.712,1649.926,413.000,3991.000,528415.995,1966.000,10223355.000,0.000
4,SUM_f8fc28d8-37a0-4e5a-93e2-518c9c4dbc6a.tif:dendrite 1:3,7.753,885.814,272.385,904.966,316.079,1507.818,6867.780,891.672,132872.122,34.062
5,SUM_f8fc28d8-37a0-4e5a-93e2-518c9c4dbc6a.tif:dendrite 1 background:3,7.753,192.713,38.720,173.809,145.643,348.756,1494.116,182.137,28906.913,34.062
6,SUM_f8fc28d8-37a0-4e5a-93e2-518c9c4dbc6a.tif:dendrite 2:3,8.012,647.416,162.392,581.401,447.043,1317.819,5186.780,599.988,100349.517,35.041
7,SUM_f8fc28d8-37a0-4e5a-93e2-518c9c4dbc6a.tif:dendrite 2 background:3,8.012,189.548,35.960,156.352,140.468,313.502,1518.566,177.926,29379.955,35.041
8,SUM_f8fc28d8-37a0-4e5a-93e2-518c9c4dbc6a.tif:dendrite 3:3,4.704,1138.425,214.701,1398.347,777.282,1616.293,5354.615,1100.833,103596.657,20.525
9,SUM_f8fc28d8-37a0-4e5a-93e2-518c9c4dbc6a.tif:dendrite 3 background:3,4.704,217.515,68.922,182.614,168.072,559.938,1023.086,191.713,19793.826,20.525
10,SUM_f8fc28d8-37a0-4e5a-93e2-518c9c4dbc6a.tif:AIS:3,8.942,599.589,120.717,565.479,359.435,874.042,5361.446,591.461,103728.813,39.218
11,SUM_f8fc28d8-37a0-4e5a-93e2-518c9c4dbc6a.tif:AIS background:3,8.942,174.149,72.280,152.812,127.082,754.392,1557.223,155.852,30127.859,39.218
