 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_d1c9b2cc-4341-4ed0-8e9a-047fd4d342f7.tif:cell body:3,175.581,620.268,252.467,411.342,176.000,1561.000,108907.340,547.000,2107049.000,0.000
2,SUM_d1c9b2cc-4341-4ed0-8e9a-047fd4d342f7.tif:nucleus:3,68.796,544.736,178.387,421.447,300.000,1287.000,37475.400,480.000,725043.000,0.000
3,SUM_d1c9b2cc-4341-4ed0-8e9a-047fd4d342f7.tif:cytoplasm:3,106.786,668.928,279.788,481.674,176.000,1561.000,71431.939,604.000,1382006.000,0.000
4,SUM_d1c9b2cc-4341-4ed0-8e9a-047fd4d342f7.tif:dendrite 1:3,9.976,349.466,93.487,271.778,212.805,559.864,3486.137,318.202,67446.886,43.818
5,SUM_d1c9b2cc-4341-4ed0-8e9a-047fd4d342f7.tif:dendrite 1 background:3,9.976,120.864,17.816,115.743,98.176,224.857,1205.698,118.286,23326.840,43.818
6,SUM_d1c9b2cc-4341-4ed0-8e9a-047fd4d342f7.tif:dendrite 2:3,9.200,384.753,121.452,301.132,226.111,738.253,3539.846,348.257,68486.011,40.457
7,SUM_d1c9b2cc-4341-4ed0-8e9a-047fd4d342f7.tif:dendrite 2 background:3,9.200,133.376,22.218,118.257,107.663,186.275,1227.099,123.880,23740.889,40.457
8,SUM_d1c9b2cc-4341-4ed0-8e9a-047fd4d342f7.tif:dendrite 3:3,7.495,361.827,72.201,338.656,248.895,545.395,2711.760,340.497,52464.894,32.781
9,SUM_d1c9b2cc-4341-4ed0-8e9a-047fd4d342f7.tif:dendrite 3 background:3,7.495,140.500,21.445,129.910,114.700,193.360,1052.994,132.597,20372.462,32.781
10,SUM_d1c9b2cc-4341-4ed0-8e9a-047fd4d342f7.tif:AIS:3,8.373,191.327,30.748,171.327,133.334,286.502,1602.046,186.572,30995.050,36.786
11,SUM_d1c9b2cc-4341-4ed0-8e9a-047fd4d342f7.tif:AIS background:3,8.373,143.138,83.572,110.774,102.420,491.249,1198.544,115.838,23188.436,36.786
