 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_962faf65-ba54-46f2-9b7b-a3a974edcf68.tif:growth cone:1,3.773,354.452,101.697,231.445,177,581,1337.405,347,25875
2,SUM_962faf65-ba54-46f2-9b7b-a3a974edcf68.tif:growth cone background:1,3.773,169.260,36.877,146.762,107,281,638.646,162,12356
