 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_084d516c-6948-4730-bcd5-1c9bd698eaef.tif:cell body:1,137.901,793.256,310.385,595.521,188.000,1711.000,109390.976,742.500,2116406.000,0.000
2,SUM_084d516c-6948-4730-bcd5-1c9bd698eaef.tif:nucleus:1,115.056,833.919,298.612,592.949,328.000,2294.000,95946.996,758.000,1856303.000,0.000
3,SUM_084d516c-6948-4730-bcd5-1c9bd698eaef.tif:cytoplasm:1,63.058,733.432,346.253,351.604,188.000,1711.000,46248.982,654.500,894787.000,0.000
4,SUM_084d516c-6948-4730-bcd5-1c9bd698eaef.tif:dendrite 1:1,7.391,335.986,57.997,258.975,228.669,447.217,2483.360,334.223,48045.997,32.296
5,SUM_084d516c-6948-4730-bcd5-1c9bd698eaef.tif:dendrite 1 background:1,7.391,247.086,49.370,184.924,172.720,404.142,1826.278,237.787,35333.306,32.296
6,SUM_084d516c-6948-4730-bcd5-1c9bd698eaef.tif:dendrite 2:1,3.877,365.634,90.121,328.694,254.845,614.945,1417.394,346.340,27422.564,16.872
7,SUM_084d516c-6948-4730-bcd5-1c9bd698eaef.tif:dendrite 2 background:1,3.877,519.098,188.496,263.367,245.697,848.859,2012.301,528.880,38932.338,16.872
8,SUM_084d516c-6948-4730-bcd5-1c9bd698eaef.tif:dendrite 3:1,3.256,204.522,23.447,181.815,145.719,252.546,665.984,206.377,12884.898,14.301
9,SUM_084d516c-6948-4730-bcd5-1c9bd698eaef.tif:dendrite 3 background:1,3.256,181.390,28.072,165.693,146.002,288.000,590.660,171.580,11427.598,14.301
10,SUM_084d516c-6948-4730-bcd5-1c9bd698eaef.tif:AIS:1,6.513,306.664,182.944,187.723,175.101,893.183,1997.172,224.946,38639.627,28.660
11,SUM_084d516c-6948-4730-bcd5-1c9bd698eaef.tif:AIS background:1,6.513,300.080,253.673,232.809,163.158,1713.659,1954.297,236.468,37810.125,28.660
