 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_281545c8-07d1-4167-a0d3-ef01c640a8d1.tif:cell body:1,354.574,205.063,62.513,147.309,122.000,540.000,72709.904,185.000,1406731.000,0.000
2,SUM_281545c8-07d1-4167-a0d3-ef01c640a8d1.tif:nucleus:1,75.773,238.168,49.644,180.543,154.000,456.000,18046.824,230.000,349155.000,0.000
3,SUM_281545c8-07d1-4167-a0d3-ef01c640a8d1.tif:cytoplasm:1,278.800,196.065,62.624,147.309,122.000,540.000,54663.080,172.000,1057576.000,0.000
4,SUM_281545c8-07d1-4167-a0d3-ef01c640a8d1.tif:dendrite 1:1,11.113,142.399,6.916,137.665,124.093,162.915,1582.444,141.828,30615.819,48.856
5,SUM_281545c8-07d1-4167-a0d3-ef01c640a8d1.tif:dendrite 1 background:1,11.113,121.800,3.997,120.045,120.000,142.866,1353.529,120.023,26186.960,48.856
6,SUM_281545c8-07d1-4167-a0d3-ef01c640a8d1.tif:dendrite 2:1,4.445,158.395,10.166,155.019,139.985,197.000,704.079,157.284,13621.928,19.511
7,SUM_281545c8-07d1-4167-a0d3-ef01c640a8d1.tif:dendrite 2 background:1,4.445,124.998,5.235,120.044,120.000,142.477,555.626,123.348,10749.787,19.511
8,SUM_281545c8-07d1-4167-a0d3-ef01c640a8d1.tif:dendrite 3:1,7.288,146.870,14.192,131.008,120.511,194.138,1070.375,146.028,20708.738,32.037
9,SUM_281545c8-07d1-4167-a0d3-ef01c640a8d1.tif:dendrite 3 background:1,7.288,126.975,11.483,120.115,120.000,178.928,925.377,122.273,17903.427,32.037
10,SUM_281545c8-07d1-4167-a0d3-ef01c640a8d1.tif:AIS:1,9.665,131.820,6.469,126.602,120.088,154.472,1274.102,131.113,24650.270,42.359
11,SUM_281545c8-07d1-4167-a0d3-ef01c640a8d1.tif:AIS background:1,9.665,121.978,3.527,120.037,120.000,139.144,1178.982,120.561,22809.968,42.359
