 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_6c2b7608-deed-4a95-80dc-045d39e053cb.tif:cell body:1,196.618,265.066,67.281,288.246,113.000,555.000,52116.713,267.000,1008311.000,0.000
2,SUM_6c2b7608-deed-4a95-80dc-045d39e053cb.tif:nucleus:1,51.480,304.339,45.675,293.463,196.000,555.000,15667.510,302.000,303122.000,0.000
3,SUM_6c2b7608-deed-4a95-80dc-045d39e053cb.tif:cytoplasm:1,145.137,251.136,68.206,237.438,113.000,465.000,36449.204,246.000,705189.000,0.000
4,SUM_6c2b7608-deed-4a95-80dc-045d39e053cb.tif:dendrite 1:1,11.888,126.816,15.996,116.994,107.527,195.649,1507.596,122.395,29167.716,52.108
5,SUM_6c2b7608-deed-4a95-80dc-045d39e053cb.tif:dendrite 1 background:1,11.888,112.363,13.612,105.143,105.000,178.399,1335.779,107.245,25843.540,52.108
6,SUM_6c2b7608-deed-4a95-80dc-045d39e053cb.tif:dendrite 2:1,7.081,127.314,8.162,130.883,114.720,182.000,901.530,126.242,17442.050,30.940
7,SUM_6c2b7608-deed-4a95-80dc-045d39e053cb.tif:dendrite 2 background:1,7.081,107.161,4.065,105.036,105.000,123.492,758.819,105.000,14680.997,30.940
8,SUM_6c2b7608-deed-4a95-80dc-045d39e053cb.tif:dendrite 3:1,8.683,177.083,53.116,157.963,133.980,484.810,1537.688,161.114,29749.906,38.051
9,SUM_6c2b7608-deed-4a95-80dc-045d39e053cb.tif:dendrite 3 background:1,8.683,112.641,30.045,105.533,105.000,377.900,978.111,105.000,18923.687,38.051
10,SUM_6c2b7608-deed-4a95-80dc-045d39e053cb.tif:AIS:1,11.836,120.800,8.085,116.445,105.931,156.240,1429.828,119.953,27663.121,52.061
11,SUM_6c2b7608-deed-4a95-80dc-045d39e053cb.tif:AIS background:1,11.836,107.416,5.075,105.051,105.000,131.000,1271.416,105.000,24598.297,52.061
