 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_cb919dca-5fa1-49b7-950f-d2f29e92867d.tif:growth cone:1,15.661,355.026,106.656,244.926,158,736,5560.141,343,107573.000
2,SUM_cb919dca-5fa1-49b7-950f-d2f29e92867d.tif:growth cone background:1,15.661,379.614,85.647,436.334,193,574,5945.210,386,115023.000
