 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_99e6c66e-d544-468c-bc96-5f6072917278.tif:cell body:1,529.897,137.015,38.498,99.074,87.000,649.000,72603.945,126.000,1404681.000,0.000
2,SUM_99e6c66e-d544-468c-bc96-5f6072917278.tif:nucleus:1,91.538,182.246,40.021,142.988,119.000,297.000,16682.387,169.000,322757.000,0.000
3,SUM_99e6c66e-d544-468c-bc96-5f6072917278.tif:cytoplasm:1,438.359,127.570,30.673,99.074,87.000,649.000,55921.559,118.000,1081924.000,0.000
4,SUM_99e6c66e-d544-468c-bc96-5f6072917278.tif:dendrite 1:1,3.825,101.904,5.008,100.375,94.000,116.827,389.766,101.062,7540.872,16.726
5,SUM_99e6c66e-d544-468c-bc96-5f6072917278.tif:dendrite 1 background:1,3.825,90.623,6.188,87.044,87.000,109.677,346.620,87.118,6706.121,16.726
6,SUM_99e6c66e-d544-468c-bc96-5f6072917278.tif:dendrite 2:1,5.892,95.042,4.379,90.314,88.547,109.585,560.021,93.993,10834.813,25.830
7,SUM_99e6c66e-d544-468c-bc96-5f6072917278.tif:dendrite 2 background:1,5.892,89.006,3.274,87.029,87.000,101.903,524.453,87.283,10146.680,25.830
8,SUM_99e6c66e-d544-468c-bc96-5f6072917278.tif:dendrite 3:1,9.355,97.851,5.005,95.772,88.501,109.776,915.435,98.036,17711.072,41.038
9,SUM_99e6c66e-d544-468c-bc96-5f6072917278.tif:dendrite 3 background:1,9.355,91.278,13.619,87.287,87.000,233.725,853.943,87.127,16521.388,41.038
10,SUM_99e6c66e-d544-468c-bc96-5f6072917278.tif:AIS:1,8.787,93.283,3.269,94.071,87.504,106.940,819.662,93.239,15858.137,38.469
11,SUM_99e6c66e-d544-468c-bc96-5f6072917278.tif:AIS background:1,8.787,91.000,4.930,87.049,87.000,112.022,799.597,89.117,15469.941,38.469
