 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_acf2ba88-978b-490d-967a-c42ef17f097f.tif:growth cone:1,9.769,349.185,93.255,277.703,168,640,3411.145,342,65996
2,SUM_acf2ba88-978b-490d-967a-c42ef17f097f.tif:growth cone background:1,9.769,224.407,60.501,164.449,116,430,2192.207,221,42413
