 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_clof_2_BOTH.tif:cell body:1,267.739,22.486,17.821,7.000,3.000,196.000,6020.260,18.000,116475.000,0.000
2,MAX_clof_2_BOTH.tif:nucleus:1,69.054,31.406,14.214,24.000,9.000,131.000,2168.689,28.000,41958.000,0.000
3,MAX_clof_2_BOTH.tif:cytoplasm:1,198.685,19.385,17.903,7.000,3.000,196.000,3851.571,13.000,74517.000,0.000
4,MAX_clof_2_BOTH.tif:dendrite 1:1,3.360,6.802,2.233,4.224,4.129,13.904,22.854,5.940,442.159,14.682
5,MAX_clof_2_BOTH.tif:dendrite 1 background:1,3.360,4.027,0.898,3.007,3.000,6.699,13.529,3.838,261.747,14.682
6,MAX_clof_2_BOTH.tif:dendrite 2:1,3.205,6.935,2.442,5.094,3.178,17.401,22.223,6.453,429.946,13.929
7,MAX_clof_2_BOTH.tif:dendrite 2 background:1,3.205,4.155,0.871,3.791,3.011,6.815,13.314,3.986,257.595,13.929
8,MAX_clof_2_BOTH.tif:dendrite 3:1,2.636,6.057,1.416,5.137,3.462,10.668,15.967,5.739,308.915,11.514
9,MAX_clof_2_BOTH.tif:dendrite 3 background:1,2.636,4.088,1.279,3.014,3.000,9.982,10.775,3.836,208.468,11.514
10,MAX_clof_2_BOTH.tif:AIS:1,5.737,12.279,4.028,13.750,5.644,25.888,70.450,11.916,1363.007,25.231
11,MAX_clof_2_BOTH.tif:AIS background:1,5.737,3.894,0.808,3.008,3.000,7.281,22.341,3.657,432.233,25.231
12,MAX_clof_2_BOTH.tif:axon:1,18.504,10.583,3.907,8.158,4.172,34.625,195.832,10.020,3788.804,81.244
13,MAX_clof_2_BOTH.tif:axon background:1,18.504,3.887,0.779,3.007,3.000,6.753,71.930,3.775,1391.637,81.244
14,MAX_clof_2_BOTH.tif:growth cone:1,183.386,6.528,3.522,5.000,3.000,53.000,1197.229,6.000,23163.000,0.000
15,MAX_clof_2_BOTH.tif:growth cone background:1,183.386,3.742,1.023,3.000,3.000,17.000,686.250,3.000,13277.000,0.000
