 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_DMSO-for-BFA_2_soma.tif:cell body:1,460.687,69.648,52.855,14.000,4.000,253.000,32085.775,55.000,620769.000,0.000
2,MAX_DMSO-for-BFA_2_soma.tif:nucleus:1,77.117,143.451,33.614,149.000,33.000,253.000,11062.547,139.000,214029.000,0.000
3,MAX_DMSO-for-BFA_2_soma.tif:cytoplasm:1,383.570,54.809,42.577,14.000,4.000,252.000,21023.228,43.000,406740.000,0.000
4,MAX_DMSO-for-BFA_2_soma.tif:dendrite 1:1,3.825,20.304,6.320,23.053,10.027,38.650,77.658,19.720,1502.469,16.730
5,MAX_DMSO-for-BFA_2_soma.tif:dendrite 1 background:1,3.825,4.316,1.647,3.989,3.000,13.774,16.510,3.907,319.420,16.730
6,MAX_DMSO-for-BFA_2_soma.tif:dendrite 2:1,2.326,13.806,5.924,6.318,5.892,30.163,32.111,13.036,621.266,10.163
7,MAX_DMSO-for-BFA_2_soma.tif:dendrite 2 background:1,2.326,3.969,1.119,3.013,3.000,9.603,9.231,3.754,178.585,10.163
8,MAX_DMSO-for-BFA_2_soma.tif:dendrite 3:1,1.189,12.662,4.774,8.423,5.500,28.524,15.052,12.358,291.219,5.085
9,MAX_DMSO-for-BFA_2_soma.tif:dendrite 3 background:1,1.189,5.505,2.075,4.512,3.396,10.119,6.545,4.515,126.625,5.085
10,MAX_DMSO-for-BFA_2_soma.tif:AIS:1,10.441,27.202,13.605,15.802,5.463,84.470,284.014,23.499,5494.875,45.785
11,MAX_DMSO-for-BFA_2_soma.tif:AIS background:1,10.441,4.506,2.394,3.994,3.000,25.125,47.049,3.986,910.267,45.785
