 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_H89_6_BOTH.tif:cell body:1,358.760,32.804,31.654,7.000,3.000,222.000,11768.697,17.000,227691.000,0.000
2,MAX_H89_6_BOTH.tif:nucleus:1,73.913,81.737,21.994,76.000,29.000,189.000,6041.400,76.000,116884.000,0.000
3,MAX_H89_6_BOTH.tif:cytoplasm:1,284.848,20.107,18.812,7.000,3.000,222.000,5727.297,13.000,110807.000,0.000
4,MAX_H89_6_BOTH.tif:dendrite 1:1,1.654,7.786,3.269,4.922,3.555,13.411,12.877,6.457,249.137,7.188
5,MAX_H89_6_BOTH.tif:dendrite 1 background:1,1.654,4.052,0.501,4.004,3.168,5.195,6.702,3.982,129.668,7.188
6,MAX_H89_6_BOTH.tif:dendrite 2:1,0.672,8.322,2.039,5.466,5.454,11.521,5.592,8.171,108.183,2.752
7,MAX_H89_6_BOTH.tif:dendrite 2 background:1,0.672,4.178,0.516,3.321,3.318,5.058,2.808,4.049,54.319,2.752
8,MAX_H89_6_BOTH.tif:dendrite 3:1,0.930,6.498,1.588,4.991,4.059,9.672,6.046,6.283,116.968,3.920
9,MAX_H89_6_BOTH.tif:dendrite 3 background:1,0.930,3.668,0.519,3.003,3.000,4.692,3.412,3.711,66.015,3.920
10,MAX_H89_6_BOTH.tif:AIS:1,4.755,27.256,9.981,13.247,9.771,53.182,129.606,28.288,2507.517,20.719
11,MAX_H89_6_BOTH.tif:AIS background:1,4.755,4.051,0.574,3.007,3.000,6.360,19.264,4.046,372.707,20.719
12,MAX_H89_6_BOTH.tif:axon:1,12.457,26.825,8.495,22.170,10.967,63.591,334.152,25.476,6464.897,54.785
13,MAX_H89_6_BOTH.tif:axon background:1,12.457,4.018,0.664,3.007,3.000,6.461,50.048,3.998,968.287,54.785
14,MAX_H89_6_BOTH.tif:growth cone:1,52.101,17.787,10.852,7.000,3.000,72.000,926.699,15.000,17929.000,0.000
15,MAX_H89_6_BOTH.tif:growth cone background:1,52.101,3.860,0.924,3.000,3.000,8.000,201.115,4.000,3891.000,0.000
