 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_DMSO-for-clof_2_soma.tif:cell body:1,378.402,34.997,42.259,5.000,3.000,225.000,13242.969,12.000,256214.000,0.000
2,MAX_DMSO-for-clof_2_soma.tif:nucleus:1,65.746,102.941,27.542,82.000,26.000,225.000,6767.966,99.000,130941.000,0.000
3,MAX_DMSO-for-clof_2_soma.tif:cytoplasm:1,312.656,20.710,28.756,5.000,3.000,195.000,6475.003,9.000,125273.000,0.000
4,MAX_DMSO-for-clof_2_soma.tif:dendrite 1:1,5.169,8.335,4.088,5.005,3.167,31.690,43.082,7.619,833.508,22.645
5,MAX_DMSO-for-clof_2_soma.tif:dendrite 1 background:1,5.169,4.092,0.856,4.248,3.000,8.656,21.152,3.997,409.233,22.645
6,MAX_DMSO-for-clof_2_soma.tif:dendrite 2:1,5.531,8.347,2.520,6.054,4.259,15.072,46.163,7.989,893.125,24.181
7,MAX_DMSO-for-clof_2_soma.tif:dendrite 2 background:1,5.531,4.245,0.655,3.994,3.106,6.924,23.475,4.090,454.175,24.181
8,MAX_DMSO-for-clof_2_soma.tif:dendrite 3:1,3.205,10.169,4.451,6.293,4.263,25.478,32.586,8.995,630.451,13.999
9,MAX_DMSO-for-clof_2_soma.tif:dendrite 3 background:1,3.205,3.963,0.679,3.007,3.000,6.551,12.700,3.913,245.707,13.999
10,MAX_DMSO-for-clof_2_soma.tif:AIS:1,6.926,38.486,18.250,18.956,10.485,99.000,266.554,33.770,5157.070,30.329
11,MAX_DMSO-for-clof_2_soma.tif:AIS background:1,6.926,4.381,0.918,4.008,3.019,8.842,30.341,4.144,587.018,30.329
