 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_H89_4_BOTH.tif:cell body:1,224.632,74.323,63.922,5.000,3.000,254.000,16695.257,48.000,323006.000,0.000
2,MAX_H89_4_BOTH.tif:nucleus:1,60.681,155.166,32.642,157.000,35.000,254.000,9415.588,152.000,182165.000,0.000
3,MAX_H89_4_BOTH.tif:cytoplasm:1,163.952,44.401,43.467,5.000,3.000,244.000,7279.669,29.000,140841.000,0.000
4,MAX_H89_4_BOTH.tif:dendrite 1:1,3.360,15.143,9.908,8.458,4.135,67.374,50.875,12.526,984.294,14.689
5,MAX_H89_4_BOTH.tif:dendrite 1 background:1,3.360,4.624,1.295,3.954,3.048,10.410,15.536,4.380,300.583,14.689
6,MAX_H89_4_BOTH.tif:dendrite 2:1,1.912,11.469,4.702,6.671,6.080,20.510,21.933,9.917,424.342,8.257
7,MAX_H89_4_BOTH.tif:dendrite 2 background:1,1.912,4.520,1.345,4.508,3.177,10.202,8.644,4.394,167.239,8.257
8,MAX_H89_4_BOTH.tif:dendrite 3:1,2.894,15.072,6.989,8.559,5.693,43.320,43.625,13.110,844.026,12.605
9,MAX_H89_4_BOTH.tif:dendrite 3 background:1,2.894,4.476,0.973,4.003,3.000,7.243,12.955,4.293,250.640,12.605
10,MAX_H89_4_BOTH.tif:AIS:1,3.256,33.183,11.923,27.535,12.005,59.053,108.052,32.823,2090.504,14.224
11,MAX_H89_4_BOTH.tif:AIS background:1,3.256,4.254,0.656,3.295,3.065,5.939,13.851,4.246,267.986,14.224
12,MAX_H89_4_BOTH.tif:axon:1,12.612,27.651,10.671,26.032,7.530,69.445,348.722,25.962,6746.777,55.274
13,MAX_H89_4_BOTH.tif:axon background:1,12.612,4.155,0.889,4.005,3.000,8.414,52.396,4.000,1013.708,55.274
14,MAX_H89_4_BOTH.tif:growth cone:1,23.569,20.419,14.319,7.000,4.000,93.000,481.259,17.000,9311.000,0.000
15,MAX_H89_4_BOTH.tif:growth cone background:1,23.569,4.268,1.426,4.000,3.000,18.000,100.583,4.000,1946.000,0.000
