 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_DMSO-for-clof_3_GC.tif:growth cone:1,77.893,9.321,6.176,5,3,95,726.049,8,14047.000
2,MAX_DMSO-for-clof_3_GC.tif:growth cone background:1,77.737,4.029,1.403,3,3,20,313.224,4,6060.000
