 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_DMSO-for-BFA_6_soma.tif:cell body:1,388.429,45.524,43.946,7.000,3.000,255.000,17682.946,26.000,342115.000,0.000
2,MAX_DMSO-for-BFA_6_soma.tif:nucleus:1,68.951,107.582,32.387,97.000,45.000,221.000,7417.828,100.000,143514.000,0.000
3,MAX_DMSO-for-BFA_6_soma.tif:cytoplasm:1,319.478,32.131,33.334,7.000,3.000,255.000,10265.118,19.000,198601.000,0.000
4,MAX_DMSO-for-BFA_6_soma.tif:dendrite 1:1,3.980,15.742,6.417,20.189,4.247,33.294,62.650,15.983,1212.110,17.402
5,MAX_DMSO-for-BFA_6_soma.tif:dendrite 1 background:1,3.980,5.122,2.035,4.079,3.069,15.682,20.385,4.474,394.389,17.402
6,MAX_DMSO-for-BFA_6_soma.tif:dendrite 2:1,4.083,12.404,5.734,7.602,5.073,31.496,50.649,11.292,979.917,17.847
7,MAX_DMSO-for-BFA_6_soma.tif:dendrite 2 background:1,4.083,7.322,21.383,4.081,3.021,183.944,29.898,4.000,578.450,17.847
8,MAX_DMSO-for-BFA_6_soma.tif:dendrite 3:1,1.809,15.010,4.958,14.696,5.066,23.957,27.154,15.387,525.353,7.830
9,MAX_DMSO-for-BFA_6_soma.tif:dendrite 3 background:1,1.809,4.472,1.128,3.008,3.000,7.258,8.089,4.308,156.508,7.830
10,MAX_DMSO-for-BFA_6_soma.tif:AIS:1,8.890,49.422,25.622,30.358,19.944,217.412,439.367,45.248,8500.512,39.045
11,MAX_DMSO-for-BFA_6_soma.tif:AIS background:1,8.890,5.235,4.505,3.921,3.000,55.370,46.539,4.325,900.407,39.045
